,PLAYER NAME,PLAYER TEAM,PLAYER POSITION,STATUS,PROJ,PASSING YDS,PASSING TD,PASSING INT,RUSHING CAR,RUSHING YDS,RUSHING TD,RECEIVING REC,RECEIVING YDS,RECEIVING TD,RECEIVING TAR,MISC 2PC,MISC FUML,MISC TD,TOTAL,PASSING COMPLETION,PASSING ATTEMPTS,Opponent,Location,rank,DATE,Week,Free_Agent,did_not_play,Win_Loss
9377,Chris Evans,Cin,RB,L 27-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hou,Home,83.0,11-14-23,10,False,0,0
9378,Chris Rodriguez Jr.,Wsh,RB,L 26-29,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sea,Away,83.0,11-14-23,10,False,0,0
9383,Dare Ogunbowale,Hou,RB,W 30-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cin,Away,83.0,11-14-23,10,False,0,1
9389,Anthony McFarland Jr.,Pit,RB,W 23-19,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,Home,83.0,11-14-23,10,False,0,1
9406,Emanuel Wilson,GB,RB,L 19-23,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pit,Away,83.0,11-14-23,10,False,0,0
9407,Travis Homer,Chi,RB,W 16-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Car,Home,83.0,11-14-23,10,False,0,1
9415,C.J. Ham,Min,RB,W 27-19,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,Home,83.0,11-14-23,10,False,0,1
9425,Patrick Ricard,Bal,RB,L 31-33,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cle,Home,83.0,11-14-23,10,False,0,0
9426,Brandon Bolden,LV,RB,W 16-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,Home,83.0,11-14-23,10,False,0,1
9427,Trey Sermon,Ind,RB,W 10-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,Away,83.0,11-14-23,10,False,0,1
9440,Reggie Gilliam,Buf,RB,L 22-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Den,Home,83.0,11-14-23,10,False,0,0
9445,Michael Burton,Den,RB,W 24-22,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buf,Away,83.0,11-14-23,10,False,0,1
9449,Hunter Luepke,Dal,RB,W 49-17,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,Home,83.0,11-14-23,10,False,0,1
9475,Keith Smith,Atl,RB,L 23-25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ari,Away,83.0,11-14-23,10,False,0,0
9493,Nick Bawden,NYJ,RB,L 12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,Away,83.0,11-14-23,10,False,0,0
9495,Nick Bellore,Sea,RB,W 29-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wsh,Home,83.0,11-14-23,10,False,0,1
9525,Dwayne Washington,Den,RB,W 24-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buf,Away,83.0,11-14-23,10,False,0,1
9573,Jonathan Ward,Ten,RB,L 6-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,Away,83.0,11-14-23,10,False,0,0
10051,Kyren Williams,LAR,RB,W 37-14,14.5,0.0,0.0,0.0,16.0,143.0,0.0,6.0,61.0,2.0,6.0,0.0,0.0,0.0,38.4,0.0,0.0,Ari,Away,1.0,11-28-23,12,False,0,1
10054,Christian McCaffrey,SF,RB,W 31-13,23.1,0.0,0.0,0.0,19.0,114.0,2.0,5.0,25.0,0.0,6.0,0.0,0.0,0.0,30.9,0.0,0.0,Sea,Away,2.0,11-28-23,12,False,0,1
10056,Bijan Robinson,Atl,RB,W 24-15,14.6,0.0,0.0,0.0,16.0,91.0,1.0,3.0,32.0,1.0,6.0,0.0,0.0,0.0,27.3,0.0,0.0,NO,Home,3.0,11-28-23,12,False,0,1
10058,Isiah Pacheco,KC,RB,W 31-17,14.1,0.0,0.0,0.0,15.0,55.0,2.0,5.0,34.0,0.0,5.0,0.0,0.0,0.0,25.9,0.0,0.0,LV,Away,4.0,11-28-23,12,False,0,1
10068,Josh Jacobs,LV,RB,L 17-31,15.0,0.0,0.0,0.0,20.0,110.0,1.0,4.0,15.0,0.0,6.0,0.0,0.0,0.0,22.5,0.0,0.0,KC,Home,5.0,11-28-23,12,False,0,0
10072,Tony Pollard,Dal,RB,W 45-10,16.0,0.0,0.0,0.0,13.0,79.0,1.0,6.0,24.0,0.0,6.0,0.0,0.0,0.0,22.3,0.0,0.0,Wsh,Home,6.0,11-28-23,12,False,0,1
10074,Rhamondre Stevenson,NE,RB,L 7-10,14.4,0.0,0.0,0.0,21.0,98.0,1.0,5.0,9.0,0.0,5.0,0.0,0.0,0.0,21.7,0.0,0.0,NYG,Away,7.0,11-28-23,12,False,0,0
10075,Raheem Mostert,Mia,RB,W 34-13,14.8,0.0,0.0,0.0,20.0,94.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.4,0.0,0.0,NYJ,Away,8.0,11-28-23,12,False,0,1
10076,Jonathan Taylor,Ind,RB,W 27-20,18.8,0.0,0.0,0.0,15.0,91.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,0.0,0.0,TB,Home,9.0,11-28-23,12,False,0,1
10080,Derrick Henry,Ten,RB,W 17-10,14.8,0.0,0.0,0.0,18.0,76.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,20.6,0.0,0.0,Car,Home,10.0,11-28-23,12,False,0,1
10083,Chuba Hubbard,Car,RB,L 10-17,9.8,0.0,0.0,0.0,14.0,45.0,1.0,5.0,47.0,0.0,5.0,0.0,0.0,0.0,20.2,0.0,0.0,Ten,Away,11.0,11-28-23,12,False,0,0
10100,James Cook,Buf,RB,L 34-37,12.6,0.0,0.0,0.0,16.0,43.0,0.0,6.0,57.0,0.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0,Phi,Away,12.0,11-28-23,12,False,0,0
10101,Alvin Kamara,NO,RB,L 15-24,17.3,0.0,0.0,0.0,15.0,69.0,0.0,4.0,50.0,0.0,5.0,0.0,0.0,0.0,15.9,0.0,0.0,Atl,Away,13.5,11-28-23,12,False,0,0
10102,Najee Harris,Pit,RB,W 16-10,12.3,0.0,0.0,0.0,15.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,0.0,0.0,Cin,Away,13.5,11-28-23,12,False,0,1
10104,David Montgomery,Det,RB,L 22-29,14.3,0.0,0.0,0.0,15.0,71.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.1,0.0,0.0,GB,Home,15.0,11-28-23,12,False,0,0
10115,Royce Freeman,LAR,RB,W 37-14,7.7,0.0,0.0,0.0,13.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,0.0,0.0,Ari,Away,16.0,11-28-23,12,False,0,1
10116,Samaje Perine,Den,RB,W 29-12,6.7,0.0,0.0,0.0,7.0,55.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,13.6,0.0,0.0,Cle,Home,17.0,11-28-23,12,False,0,1
10119,Devin Singletary,Hou,RB,L 21-24,10.1,0.0,0.0,0.0,6.0,18.0,0.0,6.0,54.0,0.0,7.0,0.0,0.0,0.0,13.2,0.0,0.0,Jax,Home,18.0,11-28-23,12,False,0,0
10121,Rachaad White,TB,RB,L 20-27,15.0,0.0,0.0,0.0,15.0,100.0,0.0,2.0,10.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,Ind,Away,19.0,11-28-23,12,False,0,0
10124,Travis Etienne Jr.,Jax,RB,W 24-21,15.3,0.0,0.0,0.0,20.0,56.0,0.0,4.0,30.0,0.0,6.0,0.0,0.0,0.0,12.6,0.0,0.0,Hou,Away,20.0,11-28-23,12,False,0,1
10125,Roschon Johnson,Chi,RB,W 12-10,6.6,0.0,0.0,0.0,10.0,35.0,0.0,5.0,40.0,0.0,5.0,0.0,0.0,0.0,12.5,0.0,0.0,Min,Away,21.0,11-28-23,12,False,0,1
10129,Breece Hall,NYJ,RB,L 13-34,15.3,0.0,0.0,0.0,7.0,25.0,0.0,7.0,24.0,0.0,9.0,0.0,0.0,0.0,11.9,0.0,0.0,Mia,Home,22.5,11-28-23,12,False,0,0
10131,Jerome Ford,Cle,RB,L 12-29,13.2,0.0,0.0,0.0,9.0,65.0,0.0,4.0,14.0,0.0,7.0,0.0,0.0,0.0,11.9,0.0,0.0,Den,Away,22.5,11-28-23,12,False,0,0
10135,Jahmyr Gibbs,Det,RB,L 22-29,16.2,0.0,0.0,0.0,11.0,54.0,0.0,4.0,19.0,0.0,8.0,0.0,0.0,0.0,11.3,0.0,0.0,GB,Home,24.0,11-28-23,12,False,0,0
10137,AJ Dillon,GB,RB,W 29-22,12.0,0.0,0.0,0.0,14.0,43.0,0.0,3.0,38.0,0.0,3.0,0.0,0.0,0.0,11.1,0.0,0.0,Det,Away,25.0,11-28-23,12,False,0,1
10139,Keaton Mitchell,Bal,RB,W 20-10,7.6,0.0,0.0,0.0,9.0,64.0,0.0,2.0,25.0,0.0,2.0,0.0,0.0,0.0,10.9,0.0,0.0,LAC,Away,26.0,11-28-23,12,False,0,1
10145,Jeff Wilson Jr.,Mia,RB,W 34-13,9.8,0.0,0.0,0.0,11.0,56.0,0.0,3.0,17.0,0.0,3.0,0.0,0.0,0.0,10.3,0.0,0.0,NYJ,Away,27.0,11-28-23,12,False,0,1
10148,Javonte Williams,Den,RB,W 29-12,13.8,0.0,0.0,0.0,18.0,65.0,0.0,3.0,6.0,0.0,6.0,0.0,0.0,0.0,10.1,0.0,0.0,Cle,Home,28.0,11-28-23,12,False,0,1
10153,Zach Charbonnet,Sea,RB,L 13-31,14.0,0.0,0.0,0.0,14.0,47.0,0.0,4.0,11.0,0.0,4.0,0.0,0.0,0.0,9.8,0.0,0.0,SF,Home,29.0,11-28-23,12,False,0,0
10155,Rico Dowdle,Dal,RB,W 45-10,7.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,15.0,1.0,1.0,0.0,0.0,0.0,9.6,0.0,0.0,Wsh,Home,30.0,11-28-23,12,False,0,1
10159,Austin Ekeler,LAC,RB,L 10-20,18.5,0.0,0.0,0.0,10.0,32.0,0.0,5.0,32.0,0.0,6.0,0.0,1.0,0.0,9.4,0.0,0.0,Bal,Home,31.5,11-28-23,12,False,0,0
10160,D'Andre Swift,Phi,RB,W 37-34,15.6,0.0,0.0,0.0,14.0,80.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,9.4,0.0,0.0,Buf,Home,31.5,11-28-23,12,False,0,1
10164,Zack Moss,Ind,RB,W 27-20,6.2,0.0,0.0,0.0,8.0,55.0,0.0,2.0,15.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,TB,Home,33.0,11-28-23,12,False,0,1
10173,Brian Robinson Jr.,Wsh,RB,L 10-45,12.8,0.0,0.0,0.0,15.0,53.0,0.0,2.0,11.0,0.0,3.0,0.0,0.0,0.0,8.4,0.0,0.0,Dal,Away,34.0,11-28-23,12,False,0,0
10174,Alexander Mattison,Min,RB,L 10-12,11.2,0.0,0.0,0.0,10.0,52.0,0.0,2.0,11.0,0.0,2.0,0.0,0.0,0.0,8.3,0.0,0.0,Chi,Home,35.0,11-28-23,12,False,0,0
10180,Joe Mixon,Cin,RB,L 10-16,16.3,0.0,0.0,0.0,8.0,16.0,0.0,2.0,44.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,Pit,Home,36.0,11-28-23,12,False,0,0
10185,Latavius Murray,Buf,RB,L 34-37,5.8,0.0,0.0,0.0,9.0,30.0,0.0,3.0,18.0,0.0,5.0,0.0,0.0,0.0,7.8,0.0,0.0,Phi,Away,37.0,11-28-23,12,False,0,0
10190,Michael Carter,Ari,RB,L 14-37,1.4,0.0,0.0,0.0,4.0,19.0,0.0,4.0,15.0,0.0,4.0,0.0,0.0,0.0,7.4,0.0,0.0,LAR,Home,38.0,11-28-23,12,False,0,0
10195,Ezekiel Elliott,NE,RB,L 7-10,8.1,0.0,0.0,0.0,9.0,46.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,7.2,0.0,0.0,NYG,Away,40.0,11-28-23,12,False,0,0
10196,James Conner,Ari,RB,L 14-37,14.6,0.0,0.0,0.0,6.0,27.0,0.0,4.0,5.0,0.0,5.0,0.0,0.0,0.0,7.2,0.0,0.0,LAR,Home,40.0,11-28-23,12,False,0,0
10197,Jaylen Warren,Pit,RB,W 16-10,12.8,0.0,0.0,0.0,13.0,49.0,0.0,3.0,13.0,0.0,3.0,0.0,1.0,0.0,7.2,0.0,0.0,Cin,Away,40.0,11-28-23,12,False,0,1
10202,D'Ernest Johnson,Jax,RB,W 24-21,3.3,0.0,0.0,0.0,7.0,19.0,0.0,1.0,42.0,0.0,2.0,0.0,0.0,0.0,7.1,0.0,0.0,Hou,Away,42.0,11-28-23,12,False,0,1
10205,Antonio Gibson,Wsh,RB,L 10-45,6.4,0.0,0.0,0.0,6.0,21.0,0.0,3.0,16.0,0.0,4.0,0.0,0.0,0.0,6.7,0.0,0.0,Dal,Away,43.0,11-28-23,12,False,0,0
10210,Tyler Allgeier,Atl,RB,W 24-15,8.3,0.0,0.0,0.0,10.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,NO,Home,44.0,11-28-23,12,False,0,1
10214,Saquon Barkley,NYG,RB,W 10-7,16.4,0.0,0.0,0.0,12.0,46.0,0.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,6.2,0.0,0.0,NE,Home,45.0,11-28-23,12,False,0,1
10220,Khalil Herbert,Chi,RB,W 12-10,14.0,0.0,0.0,0.0,6.0,24.0,0.0,2.0,14.0,0.0,2.0,0.0,0.0,0.0,5.8,0.0,0.0,Min,Away,46.0,11-28-23,12,False,0,1
10223,Kenneth Gainwell,Phi,RB,W 37-34,4.8,0.0,0.0,0.0,2.0,26.0,0.0,2.0,10.0,0.0,3.0,0.0,0.0,0.0,5.6,0.0,0.0,Buf,Home,47.0,11-28-23,12,False,0,1
10232,Gus Edwards,Bal,RB,W 20-10,11.2,0.0,0.0,0.0,8.0,26.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,4.7,0.0,0.0,LAC,Away,48.0,11-28-23,12,False,0,1
10235,Elijah Mitchell,SF,RB,W 31-13,4.2,0.0,0.0,0.0,7.0,39.0,0.0,1.0,-3.0,0.0,1.0,0.0,0.0,0.0,4.6,0.0,0.0,Sea,Away,49.0,11-28-23,12,False,0,1
10240,Cordarrelle Patterson,Atl,RB,W 24-15,2.9,0.0,0.0,0.0,8.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,NO,Home,50.0,11-28-23,12,False,0,1
10243,Dalvin Cook,NYJ,RB,L 13-34,4.6,0.0,0.0,0.0,1.0,2.0,0.0,2.0,19.0,0.0,3.0,0.0,0.0,0.0,4.1,0.0,0.0,Mia,Home,51.0,11-28-23,12,False,0,0
10257,Joshua Kelley,LAC,RB,L 10-20,3.6,0.0,0.0,0.0,3.0,8.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,3.4,0.0,0.0,Bal,Home,52.0,11-28-23,12,False,0,0
10262,Justice Hill,Bal,RB,W 20-10,3.9,0.0,0.0,0.0,5.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.1,0.0,0.0,LAC,Away,53.0,11-28-23,12,False,0,1
10267,Jamaal Williams,NO,RB,L 15-24,5.9,0.0,0.0,0.0,2.0,6.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,Atl,Away,54.0,11-28-23,12,False,0,0
10269,Dameon Pierce,Hou,RB,L 21-24,6.9,0.0,0.0,0.0,5.0,14.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,2.8,0.0,0.0,Jax,Home,55.5,11-28-23,12,False,0,0
10270,Miles Sanders,Car,RB,L 10-17,8.6,0.0,0.0,0.0,15.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.8,0.0,0.0,Ten,Away,55.5,11-28-23,12,False,0,0
10274,Matt Breida,NYG,RB,W 10-7,3.9,0.0,0.0,0.0,2.0,6.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,2.6,0.0,0.0,NE,Home,57.0,11-28-23,12,False,0,1
10276,Patrick Taylor,GB,RB,W 29-22,5.1,0.0,0.0,0.0,3.0,11.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,2.5,0.0,0.0,Det,Away,58.0,11-28-23,12,False,0,1
10282,Ameer Abdullah,LV,RB,L 17-31,2.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.3,0.0,0.0,KC,Home,59.5,11-28-23,12,False,0,0
10283,C.J. Ham,Min,RB,L 10-12,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,2.3,0.0,0.0,Chi,Home,59.5,11-28-23,12,False,0,0
10286,Kareem Hunt,Cle,RB,L 12-29,9.5,0.0,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,Den,Away,61.0,11-28-23,12,False,0,0
10289,Ty Chandler,Min,RB,L 10-12,7.1,0.0,0.0,0.0,4.0,8.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,2.1,0.0,0.0,Chi,Home,62.5,11-28-23,12,False,0,0
10291,Chris Rodriguez Jr.,Wsh,RB,L 10-45,0.8,0.0,0.0,0.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,Dal,Away,62.5,11-28-23,12,False,0,0
10297,Ty Johnson,Buf,RB,L 34-37,1.9,0.0,0.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,Phi,Away,64.0,11-28-23,12,False,0,0
10306,Tyjae Spears,Ten,RB,W 17-10,9.1,0.0,0.0,0.0,2.0,6.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.7,0.0,0.0,Car,Home,65.0,11-28-23,12,False,0,1
10314,Darrynton Evans,Mia,RB,W 34-13,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,NYJ,Away,67.0,11-28-23,12,False,0,1
10315,Keith Smith,Atl,RB,W 24-15,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.6,0.0,0.0,NO,Home,67.0,11-28-23,12,False,0,1
10316,Nick Bawden,NYJ,RB,L 13-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.6,0.0,0.0,Mia,Home,67.0,11-28-23,12,False,0,0
10318,Emari Demercado,Ari,RB,L 14-37,3.1,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,LAR,Home,69.0,11-28-23,12,False,0,0
10320,Boston Scott,Phi,RB,W 37-34,1.8,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4,0.0,0.0,Buf,Home,70.0,11-28-23,12,False,0,1
10325,Chase Edmonds,TB,RB,L 20-27,4.5,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1,0.0,0.0,Ind,Away,71.5,11-28-23,12,False,0,0
10327,Andrew Beck,Hou,RB,L 21-24,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.1,0.0,0.0,Jax,Home,71.5,11-28-23,12,False,0,0
10335,Tank Bigsby,Jax,RB,W 24-21,1.8,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,Hou,Away,73.5,11-28-23,12,False,0,1
10336,Zach Evans,LAR,RB,W 37-14,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,Ari,Away,73.5,11-28-23,12,False,0,1
10337,Clyde Edwards-Helaire,KC,RB,W 31-17,6.5,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,LV,Away,75.5,11-28-23,12,False,0,1
10338,DeeJay Dallas,Sea,RB,L 13-31,4.9,0.0,0.0,0.0,2.0,10.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,SF,Home,75.5,11-28-23,12,False,0,0
10339,Jaleel McLaughlin,Den,RB,W 29-12,5.4,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,Cle,Home,77.0,11-28-23,12,False,0,1
10383,Craig Reynolds,Det,RB,L 22-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,Home,90.0,11-28-23,12,False,0,0
10387,Trey Sermon,Ind,RB,W 27-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,Home,90.0,11-28-23,12,False,0,1
10398,Jordan Mason,SF,RB,W 31-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sea,Away,90.0,11-28-23,12,False,0,1
10401,Kene Nwangwu,Min,RB,L 10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chi,Home,90.0,11-28-23,12,False,0,0
10403,Trayveon Williams,Cin,RB,L 10-16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pit,Home,90.0,11-28-23,12,False,0,0
10405,Zamir White,LV,RB,L 17-31,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,Home,90.0,11-28-23,12,False,0,0
10406,Pierre Strong Jr.,Cle,RB,L 12-29,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Den,Away,90.0,11-28-23,12,False,0,0
10408,Chase Brown,Cin,RB,L 10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pit,Home,90.0,11-28-23,12,False,0,0
10416,Kyle Juszczyk,SF,RB,W 31-13,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sea,Away,90.0,11-28-23,12,False,0,1
10430,Ty Montgomery II,NE,RB,L 7-10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,Away,90.0,11-28-23,12,False,0,0
10435,Sean Tucker,TB,RB,L 20-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ind,Away,90.0,11-28-23,12,False,0,0
10444,Kenny McIntosh,Sea,RB,L 13-31,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,Home,90.0,11-28-23,12,False,0,0
10447,Dare Ogunbowale,Hou,RB,L 21-24,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jax,Home,90.0,11-28-23,12,False,0,0
10463,Eric Gray,NYG,RB,W 10-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,Home,90.0,11-28-23,12,False,0,1
10464,Alec Ingold,Mia,RB,W 34-13,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,Away,90.0,11-28-23,12,False,0,1
10479,Travis Homer,Chi,RB,W 12-10,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Min,Away,90.0,11-28-23,12,False,0,1
10504,Patrick Ricard,Bal,RB,W 20-10,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,Away,90.0,11-28-23,12,False,0,1
10507,Brandon Bolden,LV,RB,L 17-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,Home,90.0,11-28-23,12,False,0,0
10516,Michael Burton,Den,RB,W 29-12,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cle,Home,90.0,11-28-23,12,False,0,1
10521,Reggie Gilliam,Buf,RB,L 34-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phi,Away,90.0,11-28-23,12,False,0,0
10523,Hunter Luepke,Dal,RB,W 45-10,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wsh,Home,90.0,11-28-23,12,False,0,1
10550,Khari Blasingame,Chi,RB,W 12-10,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Min,Away,90.0,11-28-23,12,False,0,1
