,PLAYER NAME,PLAYER TEAM,PLAYER POSITION,STATUS,TOTAL,Opponent,Location,rank,DATE,Week,Free_Agent,did_not_play,Name_Encoded,Team_Encoded,Opponent_Encoded,Home/Away_Encoded,total_5_game_avg,passing_yds_5_game_avg,passing_td_5_game_avg,receiving_rec_5_game_avg,receiving_yds_5_game_avg,receiving_td_5_game_avg,rushing_car_5_game_avg,rushing_yds_5_game_avg,rushing_td_5_game_avg,season_total,season_passing_yds,season_passing_td,season_receiving_rec,season_receiving_yds,season_receiving_td,season_rushing_car,season_rushing_yds,season_rushing_td,season_total_avg,season_passing_yds_avg,season_passing_td_avg,season_receiving_rec_avg,season_receiving_yds_avg,season_receiving_td_avg,season_rushing_car_avg,season_rushing_yds_avg,season_fantasy_points_avg
414,Chris Brooks,Mia,RB,W 31-16,0.0,NYG,Home,81.0,10-10-23,5,False,0,22,19,23,1,1.3199999999999998,0.0,0.0,0.0,0.0,0.0,1.8,13.2,0.0,7.8,0.0,0.0,0.0,0.0,0.0,13.0,78.0,0.0,1.1142857142857143,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,11.142857142857142,1.1142857142857143
1776,Chris Brooks,Mia,RB,W 42-21,2.8,Car,Home,50.0,10-17-23,6,False,0,22,19,4,1,1.8799999999999997,0.0,0.0,0.0,0.0,0.0,3.0,18.8,0.0,10.6,0.0,0.0,0.0,0.0,0.0,19.0,106.0,0.0,1.325,0.0,0.0,0.0,0.0,0.0,2.375,13.25,1.325
1184,Chris Brooks,Mia,RB,W 22-20,0.0,Dal,Home,92.0,12-26-23,16,False,0,22,19,8,1,1.8799999999999997,0.0,0.0,0.0,0.0,0.0,3.0,18.8,0.0,10.6,0.0,0.0,0.0,0.0,0.0,19.0,106.0,0.0,1.1777777777777778,0.0,0.0,0.0,0.0,0.0,2.111111111111111,11.777777777777779,1.1777777777777778
170,Chris Evans,Cin,RB,L 3-24,2.1,Cle,Away,63.0,09-12-23,1,False,0,23,6,7,0,2.1,0.0,0.0,1.0,-1.0,0.0,2.0,12.0,0.0,2.1,0.0,0.0,1.0,-1.0,0.0,2.0,12.0,0.0,2.1,0.0,0.0,1.0,-1.0,0.0,2.0,12.0,2.1
88,Chris Evans,Cin,RB,L 3-27,0.0,Ten,Away,93.5,10-03-23,4,False,0,23,6,30,0,1.05,0.0,0.0,0.5,-0.5,0.0,1.0,6.0,0.0,2.1,0.0,0.0,1.0,-1.0,0.0,2.0,12.0,0.0,1.05,0.0,0.0,0.5,-0.5,0.0,1.0,6.0,1.05
400,Chris Evans,Cin,RB,W 34-20,0.0,Ari,Away,81.0,10-10-23,5,False,0,23,6,0,0,0.7000000000000001,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.6666666666666666,4.0,0.0,2.1,0.0,0.0,1.0,-1.0,0.0,2.0,12.0,0.0,0.7000000000000001,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.6666666666666666,4.0,0.7000000000000001
1815,Chris Evans,Cin,RB,W 17-13,0.0,Sea,Home,93.0,10-17-23,6,False,0,23,6,28,1,0.525,0.0,0.0,0.25,-0.25,0.0,0.5,3.0,0.0,2.1,0.0,0.0,1.0,-1.0,0.0,2.0,12.0,0.0,0.525,0.0,0.0,0.25,-0.25,0.0,0.5,3.0,0.525
1614,Chris Evans,Cin,RB,W 31-17,0.0,SF,Away,97.0,10-31-23,8,False,0,23,6,27,0,0.42000000000000004,0.0,0.0,0.2,-0.2,0.0,0.4,2.4,0.0,2.1,0.0,0.0,1.0,-1.0,0.0,2.0,12.0,0.0,0.42000000000000004,0.0,0.0,0.2,-0.2,0.0,0.4,2.4,0.42000000000000004
669,Chris Evans,Cin,RB,W 24-18,0.0,Buf,Home,82.5,11-07-23,9,False,0,23,6,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,1.0,-1.0,0.0,2.0,12.0,0.0,0.35000000000000003,0.0,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.3333333333333333,2.0,0.35000000000000003
972,Chris Evans,Cin,RB,L 27-30,0.0,Hou,Home,83.0,11-14-23,10,False,0,23,6,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,1.0,-1.0,0.0,2.0,12.0,0.0,0.3,0.0,0.0,0.14285714285714285,-0.14285714285714285,0.0,0.2857142857142857,1.7142857142857142,0.3
495,Chris Evans,Cin,RB,L 20-34,0.0,Bal,Away,80.0,11-21-23,11,False,0,23,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,1.0,-1.0,0.0,2.0,12.0,0.0,0.2625,0.0,0.0,0.125,-0.125,0.0,0.25,1.5,0.2625
187,Chris Rodriguez Jr.,Wsh,RB,W 20-16,0.7,Ari,Home,79.5,09-12-23,1,False,0,24,31,0,1,0.7,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.7
1392,Chris Rodriguez Jr.,Wsh,RB,W 35-33,0.0,Den,Away,96.0,09-19-23,2,False,0,24,31,9,0,0.35,0.0,0.0,0.0,0.0,0.0,1.5,3.5,0.0,0.7,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,1.5,3.5,0.35
308,Chris Rodriguez Jr.,Wsh,RB,L 3-37,0.0,Buf,Home,95.5,09-26-23,3,False,0,24,31,3,1,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,2.3333333333333335,0.0,0.7,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,2.3333333333333335,0.2333333333333333
1783,Chris Rodriguez Jr.,Wsh,RB,W 24-16,2.3,Atl,Away,58.5,10-17-23,6,False,0,24,31,1,0,0.75,0.0,0.0,0.0,0.0,0.0,1.75,7.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.75,7.5,0.75
1682,Chris Rodriguez Jr.,Wsh,RB,L 7-14,3.1,NYG,Away,48.0,10-24-23,7,False,0,24,31,23,0,1.22,0.0,0.0,0.0,0.0,0.0,2.8,12.2,0.0,6.1,0.0,0.0,0.0,0.0,0.0,14.0,61.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,2.8,12.2,1.22
1612,Chris Rodriguez Jr.,Wsh,RB,L 31-38,0.0,Phi,Home,97.0,10-31-23,8,False,0,24,31,25,1,1.08,0.0,0.0,0.0,0.0,0.0,2.2,10.8,0.0,6.1,0.0,0.0,0.0,0.0,0.0,14.0,61.0,0.0,1.0166666666666666,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,10.166666666666666,1.0166666666666666
670,Chris Rodriguez Jr.,Wsh,RB,W 20-17,0.0,NE,Away,82.5,11-07-23,9,False,0,24,31,21,0,1.08,0.0,0.0,0.0,0.0,0.0,2.2,10.8,0.0,6.1,0.0,0.0,0.0,0.0,0.0,14.0,61.0,0.0,0.8714285714285713,0.0,0.0,0.0,0.0,0.0,2.0,8.714285714285714,0.8714285714285713
973,Chris Rodriguez Jr.,Wsh,RB,L 26-29,0.0,Sea,Away,83.0,11-14-23,10,False,0,24,31,28,0,1.08,0.0,0.0,0.0,0.0,0.0,2.2,10.8,0.0,6.1,0.0,0.0,0.0,0.0,0.0,14.0,61.0,0.0,0.7625,0.0,0.0,0.0,0.0,0.0,1.75,7.625,0.7625
463,Chris Rodriguez Jr.,Wsh,RB,L 19-31,3.8,NYG,Home,44.0,11-21-23,11,False,0,24,31,23,1,1.3800000000000001,0.0,0.0,0.2,1.0,0.0,2.6,14.8,0.0,9.9,0.0,0.0,1.0,5.0,0.0,20.0,104.0,0.0,1.1,0.0,0.0,0.1111111111111111,0.5555555555555556,0.0,2.2222222222222223,11.555555555555555,1.1
1052,Chris Rodriguez Jr.,Wsh,RB,L 10-45,2.1,Dal,Away,62.5,11-28-23,12,False,0,24,31,8,0,1.1800000000000002,0.0,0.0,0.2,1.0,0.0,2.0,12.8,0.0,12.0,0.0,0.0,1.0,5.0,0.0,24.0,125.0,0.0,1.2,0.0,0.0,0.1,0.5,0.0,2.4,12.5,1.2
555,Chris Rodriguez Jr.,Wsh,RB,L 15-45,2.9,Mia,Home,43.0,12-05-23,13,False,0,24,31,19,1,1.7600000000000002,0.0,0.0,0.2,1.0,0.0,3.4,18.6,0.0,14.9,0.0,0.0,1.0,5.0,0.0,31.0,154.0,0.0,1.3545454545454545,0.0,0.0,0.09090909090909091,0.45454545454545453,0.0,2.8181818181818183,14.0,1.3545454545454545
1468,Chris Rodriguez Jr.,Wsh,RB,L 20-28,3.5,LAR,Away,56.0,12-19-23,15,False,0,24,31,17,0,2.46,0.0,0.0,0.2,1.0,0.0,5.4,25.6,0.0,18.4,0.0,0.0,1.0,5.0,0.0,41.0,189.0,0.0,1.5333333333333332,0.0,0.0,0.08333333333333333,0.4166666666666667,0.0,3.4166666666666665,15.75,1.5333333333333332
1099,Chris Rodriguez Jr.,Wsh,RB,L 28-30,19.5,NYJ,Away,8.0,12-26-23,16,False,0,24,31,24,0,6.36,0.0,0.0,0.4,2.4,0.0,7.4,37.2,0.4,37.9,0.0,0.0,2.0,12.0,0.0,51.0,247.0,2.0,2.9153846153846152,0.0,0.0,0.15384615384615385,0.9230769230769231,0.0,3.923076923076923,19.0,2.9153846153846152
1220,Christian McCaffrey,SF,RB,W 27-10,13.1,Wsh,Away,21.0,01-02-24,17,False,0,25,27,31,0,13.1,0.0,0.0,4.0,27.0,0.0,14.0,64.0,0.0,13.1,0.0,0.0,4.0,27.0,0.0,14.0,64.0,0.0,13.1,0.0,0.0,4.0,27.0,0.0,14.0,64.0,13.1
110,Christian McCaffrey,SF,RB,W 30-7,25.9,Pit,Away,3.0,09-12-23,1,False,0,25,27,26,0,19.5,0.0,0.0,3.5,22.0,0.0,18.0,108.0,0.5,39.0,0.0,0.0,7.0,44.0,0.0,36.0,216.0,1.0,19.5,0.0,0.0,3.5,22.0,0.0,18.0,108.0,19.5
1310,Christian McCaffrey,SF,RB,W 30-23,22.5,LAR,Away,7.0,09-19-23,2,False,0,25,27,17,0,20.5,0.0,0.0,3.3333333333333335,21.0,0.0,18.666666666666668,110.66666666666667,0.6666666666666666,61.5,0.0,0.0,10.0,63.0,0.0,56.0,332.0,2.0,20.5,0.0,0.0,3.3333333333333335,21.0,0.0,18.666666666666668,110.66666666666667,20.5
222,Christian McCaffrey,SF,RB,W 30-12,22.9,NYG,Home,4.0,09-26-23,3,False,0,25,27,23,1,21.1,0.0,0.0,3.75,24.25,0.0,18.5,104.25,0.75,84.4,0.0,0.0,15.0,97.0,0.0,74.0,417.0,3.0,21.1,0.0,0.0,3.75,24.25,0.0,18.5,104.25,21.1
0,Christian McCaffrey,SF,RB,W 35-16,48.7,Ari,Home,1.0,10-03-23,4,False,0,25,27,0,1,26.619999999999997,0.0,0.0,4.4,33.6,0.2,18.8,104.6,1.2,133.1,0.0,0.0,22.0,168.0,1.0,94.0,523.0,6.0,26.619999999999997,0.0,0.0,4.4,33.6,0.2,18.8,104.6,26.619999999999997
339,Christian McCaffrey,SF,RB,W 42-10,13.8,Dal,Home,12.0,10-10-23,5,False,0,25,27,8,1,26.76,0.0,0.0,4.0,33.6,0.2,19.8,102.0,1.4,146.9,0.0,0.0,24.0,195.0,1.0,113.0,574.0,7.0,24.483333333333334,0.0,0.0,4.0,32.5,0.16666666666666666,18.833333333333332,95.66666666666667,24.483333333333334
1741,Christian McCaffrey,SF,RB,L 17-19,14.2,Cle,Away,15.0,10-17-23,6,False,0,25,27,7,0,24.419999999999998,0.0,0.0,4.0,32.0,0.4,17.6,80.2,1.2,161.1,0.0,0.0,27.0,204.0,2.0,124.0,617.0,7.0,23.014285714285712,0.0,0.0,3.857142857142857,29.142857142857142,0.2857142857142857,17.714285714285715,88.14285714285714,23.014285714285712
1639,Christian McCaffrey,SF,RB,L 17-22,22.6,Min,Away,5.0,10-24-23,7,False,0,25,27,20,0,24.44,0.0,0.0,4.0,38.4,0.6,16.6,66.0,1.2,183.7,0.0,0.0,30.0,255.0,3.0,139.0,662.0,8.0,22.9625,0.0,0.0,3.75,31.875,0.375,17.375,82.75,22.9625
1524,Christian McCaffrey,SF,RB,L 17-31,29.8,Cin,Home,2.0,10-31-23,8,False,0,25,27,6,1,25.820000000000004,0.0,0.0,4.2,44.4,0.8,15.4,59.8,1.2,213.5,0.0,0.0,36.0,319.0,4.0,151.0,716.0,9.0,23.72222222222222,0.0,0.0,4.0,35.44444444444444,0.4444444444444444,16.77777777777778,79.55555555555556,23.72222222222222
900,Christian McCaffrey,SF,RB,W 34-3,20.2,Jax,Away,6.0,11-14-23,10,False,0,25,27,14,0,20.119999999999997,0.0,0.0,4.0,39.6,0.6,14.6,57.6,0.6,233.7,0.0,0.0,42.0,366.0,4.0,167.0,811.0,9.0,23.369999999999997,0.0,0.0,4.2,36.6,0.4,16.7,81.1,23.369999999999997
423,Christian McCaffrey,SF,RB,W 27-14,21.3,TB,Home,4.0,11-21-23,11,False,0,25,27,29,1,21.619999999999997,0.0,0.0,4.6,39.2,0.8,15.0,63.0,0.4,255.0,0.0,0.0,47.0,391.0,5.0,188.0,889.0,9.0,23.181818181818183,0.0,0.0,4.2727272727272725,35.54545454545455,0.45454545454545453,17.09090909090909,80.81818181818181,23.181818181818183
991,Christian McCaffrey,SF,RB,W 31-13,30.9,Sea,Away,2.0,11-28-23,12,False,0,25,27,28,0,24.96,0.0,0.0,5.0,42.4,0.6,16.6,77.2,0.8,285.9,0.0,0.0,52.0,416.0,5.0,207.0,1003.0,11.0,23.825,0.0,0.0,4.333333333333333,34.666666666666664,0.4166666666666667,17.25,83.58333333333333,23.825
519,Christian McCaffrey,SF,RB,W 42-19,22.3,Phi,Away,7.0,12-05-23,13,False,0,25,27,25,0,24.9,0.0,0.0,5.0,40.2,0.4,17.0,86.8,0.8,308.2,0.0,0.0,55.0,456.0,5.0,224.0,1096.0,12.0,23.707692307692305,0.0,0.0,4.230769230769231,35.07692307692308,0.38461538461538464,17.23076923076923,84.3076923076923,23.707692307692305
702,Christian McCaffrey,SF,RB,W 28-16,16.3,Sea,Home,17.0,12-12-23,14,False,0,25,27,28,1,22.2,0.0,0.0,4.0,29.0,0.2,17.8,105.0,0.6,324.5,0.0,0.0,56.0,464.0,5.0,240.0,1241.0,12.0,23.178571428571427,0.0,0.0,4.0,33.142857142857146,0.35714285714285715,17.142857142857142,88.64285714285714,23.178571428571427
1413,Christian McCaffrey,SF,RB,W 45-29,41.7,Ari,Away,1.0,12-19-23,15,False,0,25,27,0,0,26.5,0.0,0.0,3.8,34.0,0.6,18.2,109.0,0.8,366.2,0.0,0.0,61.0,536.0,7.0,258.0,1356.0,13.0,24.413333333333334,0.0,0.0,4.066666666666666,35.733333333333334,0.4666666666666667,17.2,90.4,24.413333333333334
1093,Christian McCaffrey,SF,RB,L 19-33,25.1,Bal,Home,2.0,12-26-23,16,False,0,25,27,2,1,27.26,0.0,0.0,4.0,34.6,0.4,16.8,114.0,1.0,391.3,0.0,0.0,67.0,564.0,7.0,272.0,1459.0,14.0,24.45625,0.0,0.0,4.1875,35.25,0.4375,17.0,91.1875,24.45625
1227,Chuba Hubbard,Car,RB,L 0-26,11.1,Jax,Away,27.5,01-02-24,17,False,0,26,4,14,0,11.1,0.0,0.0,4.0,26.0,0.0,11.0,45.0,0.0,11.1,0.0,0.0,4.0,26.0,0.0,11.0,45.0,0.0,11.1,0.0,0.0,4.0,26.0,0.0,11.0,45.0,11.1
812,Chuba Hubbard,Car,RB,L 0-9,11.2,TB,Home,25.0,01-09-24,18,False,0,26,4,29,1,11.149999999999999,0.0,0.0,3.0,17.5,0.0,17.0,64.0,0.0,22.299999999999997,0.0,0.0,6.0,35.0,0.0,34.0,128.0,0.0,11.149999999999999,0.0,0.0,3.0,17.5,0.0,17.0,64.0,11.149999999999999
142,Chuba Hubbard,Car,RB,L 10-24,8.9,Atl,Away,34.0,09-12-23,1,False,0,26,4,1,0,10.4,0.0,0.0,2.6666666666666665,14.666666666666666,0.0,14.333333333333334,62.666666666666664,0.0,31.2,0.0,0.0,8.0,44.0,0.0,43.0,188.0,0.0,10.4,0.0,0.0,2.6666666666666665,14.666666666666666,0.0,14.333333333333334,62.666666666666664,10.4
1327,Chuba Hubbard,Car,RB,L 17-20,10.0,NO,Home,24.0,09-19-23,2,False,0,26,4,22,1,10.3,0.0,0.0,3.25,19.5,0.0,11.25,51.0,0.0,41.2,0.0,0.0,13.0,78.0,0.0,45.0,204.0,0.0,10.3,0.0,0.0,3.25,19.5,0.0,11.25,51.0,10.3
284,Chuba Hubbard,Car,RB,L 27-37,2.4,Sea,Away,66.0,09-26-23,3,False,0,26,4,28,0,8.72,0.0,0.0,3.0,16.0,0.0,9.2,41.2,0.0,43.6,0.0,0.0,15.0,80.0,0.0,46.0,206.0,0.0,8.72,0.0,0.0,3.0,16.0,0.0,9.2,41.2,8.72
32,Chuba Hubbard,Car,RB,L 13-21,7.3,Min,Home,33.0,10-03-23,4,False,0,26,4,20,1,7.959999999999999,0.0,0.0,2.6,13.2,0.0,9.8,40.4,0.0,50.9,0.0,0.0,17.0,92.0,0.0,60.0,247.0,0.0,8.483333333333333,0.0,0.0,2.8333333333333335,15.333333333333334,0.0,10.0,41.166666666666664,8.483333333333333
368,Chuba Hubbard,Car,RB,L 24-42,4.5,Det,Away,40.5,10-10-23,5,False,0,26,4,10,0,6.62,0.0,0.0,2.4,11.4,0.0,7.0,30.8,0.0,55.4,0.0,0.0,18.0,92.0,0.0,69.0,282.0,0.0,7.914285714285714,0.0,0.0,2.5714285714285716,13.142857142857142,0.0,9.857142857142858,40.285714285714285,7.914285714285714
1739,Chuba Hubbard,Car,RB,L 21-42,16.0,Mia,Away,13.0,10-17-23,6,False,0,26,4,19,0,8.040000000000001,0.0,0.0,2.2,10.0,0.0,9.0,36.4,0.2,71.4,0.0,0.0,19.0,94.0,0.0,88.0,370.0,1.0,8.925,0.0,0.0,2.375,11.75,0.0,11.0,46.25,8.925
1559,Chuba Hubbard,Car,RB,W 15-13,7.4,Hou,Home,37.0,10-31-23,8,False,0,26,4,12,1,7.5200000000000005,0.0,0.0,1.6,8.4,0.0,11.6,38.8,0.2,78.8,0.0,0.0,21.0,120.0,0.0,103.0,398.0,1.0,8.755555555555555,0.0,0.0,2.3333333333333335,13.333333333333334,0.0,11.444444444444445,44.22222222222222,8.755555555555555
613,Chuba Hubbard,Car,RB,L 13-27,10.7,Ind,Home,21.0,11-07-23,9,False,0,26,4,13,1,9.18,0.0,0.0,2.0,9.8,0.0,14.6,50.0,0.2,89.5,0.0,0.0,25.0,129.0,0.0,119.0,456.0,1.0,8.95,0.0,0.0,2.5,12.9,0.0,11.9,45.6,8.95
935,Chuba Hubbard,Car,RB,L 13-16,5.9,Chi,Away,41.0,11-14-23,10,False,0,26,4,5,0,8.9,0.0,0.0,2.0,10.6,0.0,13.6,46.4,0.2,95.4,0.0,0.0,27.0,145.0,0.0,128.0,479.0,1.0,8.672727272727274,0.0,0.0,2.4545454545454546,13.181818181818182,0.0,11.636363636363637,43.54545454545455,8.672727272727274
444,Chuba Hubbard,Car,RB,L 10-33,8.5,Dal,Home,25.0,11-21-23,11,False,0,26,4,8,1,9.7,0.0,0.0,2.2,12.2,0.0,13.8,50.8,0.2,103.9,0.0,0.0,29.0,153.0,0.0,138.0,536.0,1.0,8.658333333333333,0.0,0.0,2.4166666666666665,12.75,0.0,11.5,44.666666666666664,8.658333333333333
1000,Chuba Hubbard,Car,RB,L 10-17,20.2,Ten,Away,11.0,11-28-23,12,False,0,26,4,30,0,10.54,0.0,0.0,3.0,21.2,0.0,12.8,42.2,0.2,124.1,0.0,0.0,34.0,200.0,0.0,152.0,581.0,2.0,9.546153846153846,0.0,0.0,2.6153846153846154,15.384615384615385,0.0,11.692307692307692,44.69230769230769,9.546153846153846
518,Chuba Hubbard,Car,RB,L 18-21,22.4,TB,Away,6.0,12-05-23,13,False,0,26,4,29,0,13.539999999999997,0.0,0.0,2.6,16.0,0.0,14.8,57.4,0.6,146.5,0.0,0.0,34.0,200.0,0.0,177.0,685.0,4.0,10.464285714285714,0.0,0.0,2.4285714285714284,14.285714285714286,0.0,12.642857142857142,48.92857142857143,10.464285714285714
710,Chuba Hubbard,Car,RB,L 6-28,11.6,NO,Away,25.0,12-12-23,14,False,0,26,4,22,0,13.719999999999999,0.0,0.0,2.2,16.0,0.0,16.2,63.2,0.6,158.1,0.0,0.0,36.0,209.0,0.0,200.0,772.0,4.0,10.54,0.0,0.0,2.4,13.933333333333334,0.0,13.333333333333334,51.46666666666667,10.54
1430,Chuba Hubbard,Car,RB,W 9-7,12.3,Atl,Home,18.5,12-19-23,15,False,0,26,4,1,1,15.0,0.0,0.0,2.2,16.0,0.0,18.8,76.0,0.6,170.4,0.0,0.0,38.0,225.0,0.0,222.0,859.0,4.0,10.65,0.0,0.0,2.375,14.0625,0.0,13.875,53.6875,10.65
1111,Chuba Hubbard,Car,RB,L 30-33,12.1,GB,Home,20.0,12-26-23,16,False,0,26,4,11,1,15.719999999999999,0.0,0.0,2.0,16.0,0.0,20.0,73.2,0.8,182.5,0.0,0.0,39.0,233.0,0.0,238.0,902.0,5.0,10.735294117647058,0.0,0.0,2.2941176470588234,13.705882352941176,0.0,14.0,53.05882352941177,10.735294117647058
842,Clyde Edwards-Helaire,KC,RB,W 13-12,2.0,LAC,Away,57.0,01-09-24,18,False,0,27,15,16,0,2.0,0.0,0.0,1.0,9.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,9.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,9.0,0.0,2.0,1.0,2.0
158,Clyde Edwards-Helaire,KC,RB,L 20-21,3.9,Det,Home,50.5,09-12-23,1,False,0,27,15,10,1,2.95,0.0,0.0,1.0,8.0,0.0,4.0,11.5,0.0,5.9,0.0,0.0,2.0,16.0,0.0,8.0,23.0,0.0,2.95,0.0,0.0,1.0,8.0,0.0,4.0,11.5,2.95
1356,Clyde Edwards-Helaire,KC,RB,W 17-9,3.7,Jax,Away,53.0,09-19-23,2,False,0,27,15,14,0,3.1999999999999997,0.0,0.0,1.3333333333333333,11.0,0.0,3.0,7.666666666666667,0.0,9.6,0.0,0.0,4.0,33.0,0.0,9.0,23.0,0.0,3.1999999999999997,0.0,0.0,1.3333333333333333,11.0,0.0,3.0,7.666666666666667,3.1999999999999997
237,Clyde Edwards-Helaire,KC,RB,W 41-10,12.7,Chi,Home,19.0,09-26-23,3,False,0,27,15,5,1,5.574999999999999,0.0,0.0,1.25,8.75,0.0,6.0,19.5,0.25,22.299999999999997,0.0,0.0,5.0,35.0,0.0,24.0,78.0,1.0,5.574999999999999,0.0,0.0,1.25,8.75,0.0,6.0,19.5,5.574999999999999
64,Clyde Edwards-Helaire,KC,RB,W 23-20,2.3,NYJ,Away,65.0,10-03-23,4,False,0,27,15,24,0,4.92,0.0,0.0,1.2,7.2,0.0,5.4,18.0,0.2,24.599999999999998,0.0,0.0,6.0,36.0,0.0,27.0,90.0,1.0,4.92,0.0,0.0,1.2,7.2,0.0,5.4,18.0,4.92
395,Clyde Edwards-Helaire,KC,RB,W 27-20,0.4,Min,Away,68.0,10-10-23,5,False,0,27,15,20,0,4.6,0.0,0.0,1.0,5.4,0.0,5.6,18.6,0.2,25.0,0.0,0.0,6.0,36.0,0.0,30.0,94.0,1.0,4.166666666666667,0.0,0.0,1.0,6.0,0.0,5.0,15.666666666666666,4.166666666666667
1779,Clyde Edwards-Helaire,KC,RB,W 19-8,2.6,Den,Home,53.5,10-17-23,6,False,0,27,15,9,1,4.34,0.0,0.0,1.0,5.8,0.0,4.8,15.6,0.2,27.599999999999998,0.0,0.0,7.0,45.0,0.0,32.0,101.0,1.0,3.9428571428571426,0.0,0.0,1.0,6.428571428571429,0.0,4.571428571428571,14.428571428571429,3.9428571428571426
1693,Clyde Edwards-Helaire,KC,RB,W 31-17,0.5,LAC,Home,59.0,10-24-23,7,False,0,27,15,16,1,3.6999999999999993,0.0,0.0,0.6,2.4,0.0,5.0,16.6,0.2,28.099999999999998,0.0,0.0,7.0,45.0,0.0,34.0,106.0,1.0,3.5124999999999997,0.0,0.0,0.875,5.625,0.0,4.25,13.25,3.5124999999999997
1601,Clyde Edwards-Helaire,KC,RB,L 9-24,0.4,Den,Away,79.0,10-31-23,8,False,0,27,15,9,0,1.24,0.0,0.0,0.4,2.0,0.0,2.2,6.4,0.0,28.5,0.0,0.0,7.0,45.0,0.0,35.0,110.0,1.0,3.1666666666666665,0.0,0.0,0.7777777777777778,5.0,0.0,3.888888888888889,12.222222222222221,3.1666666666666665
477,Clyde Edwards-Helaire,KC,RB,L 17-21,2.0,Phi,Home,58.5,11-21-23,11,False,0,27,15,25,1,1.1800000000000002,0.0,0.0,0.2,1.8,0.0,2.0,8.0,0.0,30.5,0.0,0.0,7.0,45.0,0.0,37.0,130.0,1.0,3.05,0.0,0.0,0.7,4.5,0.0,3.7,13.0,3.05
1064,Clyde Edwards-Helaire,KC,RB,W 31-17,0.5,LV,Away,75.5,11-28-23,12,False,0,27,15,18,0,1.2,0.0,0.0,0.2,1.8,0.0,2.0,8.2,0.0,31.0,0.0,0.0,7.0,45.0,0.0,40.0,135.0,1.0,2.8181818181818183,0.0,0.0,0.6363636363636364,4.090909090909091,0.0,3.6363636363636362,12.272727272727273,2.8181818181818183
563,Clyde Edwards-Helaire,KC,RB,L 19-27,2.4,GB,Away,51.0,12-05-23,13,False,0,27,15,11,0,1.16,0.0,0.0,0.2,1.6,0.0,2.0,8.0,0.0,33.4,0.0,0.0,8.0,53.0,0.0,42.0,141.0,1.0,2.783333333333333,0.0,0.0,0.6666666666666666,4.416666666666667,0.0,3.5,11.75,2.783333333333333
719,Clyde Edwards-Helaire,KC,RB,L 17-20,8.8,Buf,Home,34.0,12-12-23,14,False,0,27,15,3,1,2.8200000000000003,0.0,0.0,0.6,7.4,0.0,3.8,14.8,0.0,42.2,0.0,0.0,10.0,82.0,0.0,53.0,180.0,1.0,3.246153846153846,0.0,0.0,0.7692307692307693,6.3076923076923075,0.0,4.076923076923077,13.846153846153847,3.246153846153846
1421,Clyde Edwards-Helaire,KC,RB,W 27-17,20.1,NE,Away,9.0,12-19-23,15,False,0,27,15,21,0,6.760000000000001,0.0,0.0,1.4,20.2,0.2,6.2,21.4,0.0,62.3,0.0,0.0,14.0,146.0,1.0,66.0,217.0,1.0,4.45,0.0,0.0,1.0,10.428571428571429,0.07142857142857142,4.714285714285714,15.5,4.45
1132,Clyde Edwards-Helaire,KC,RB,L 14-20,7.8,LV,Home,41.0,12-26-23,16,False,0,27,15,18,1,7.92,0.0,0.0,2.0,28.6,0.2,6.6,18.6,0.0,70.1,0.0,0.0,17.0,188.0,1.0,70.0,223.0,1.0,4.673333333333333,0.0,0.0,1.1333333333333333,12.533333333333333,0.06666666666666667,4.666666666666667,14.866666666666667,4.673333333333333
1285,Cordarrelle Patterson,Atl,RB,L 17-37,0.0,Chi,Away,92.5,01-02-24,17,False,0,28,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
