,PLAYER NAME,PLAYER TEAM,PLAYER POSITION,STATUS,PROJ,PASSING YDS,PASSING TD,PASSING INT,RUSHING CAR,RUSHING YDS,RUSHING TD,RECEIVING REC,RECEIVING YDS,RECEIVING TD,RECEIVING TAR,MISC 2PC,MISC FUML,MISC TD,TOTAL,PASSING COMPLETION,PASSING ATTEMPTS,Opponent,Location,rank,DATE,Week,Free_Agent,did_not_play,Win_Loss
4436,Brycen Hopkins,LAR,TE,W 17-16,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sea,Home,67.0,11-21-23,11,False,0,1
4441,James Mitchell,Det,TE,W 31-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chi,Home,67.0,11-21-23,11,False,0,1
4442,Johnny Mundt,Min,TE,L 20-21,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Den,Away,67.0,11-21-23,11,False,0,0
4444,Mitchell Wilcox,Cin,TE,L 20-34,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bal,Away,67.0,11-21-23,11,False,0,0
4446,Ian Thomas,Car,TE,L 10-33,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dal,Home,67.0,11-21-23,11,False,0,0
4452,Chris Manhertz,Den,TE,W 21-20,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Min,Home,67.0,11-21-23,11,False,0,1
4455,Ko Kieft,TB,TE,L 14-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,Away,67.0,11-21-23,11,False,0,0
4457,Brevin Jordan,Hou,TE,W 21-16,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ari,Home,67.0,11-21-23,11,False,0,1
4461,Lawrence Cager,NYG,TE,W 31-19,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wsh,Away,67.0,11-21-23,11,False,0,1
4463,Hunter Long,LAR,TE,W 17-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sea,Home,67.0,11-21-23,11,False,0,1
4465,Charlie Woerner,SF,TE,W 27-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,Home,67.0,11-21-23,11,False,0,1
4467,Marcedes Lewis,Chi,TE,L 26-31,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Det,Away,67.0,11-21-23,11,False,0,0
4472,Trevon Wesco,Ten,TE,L 14-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jax,Away,67.0,11-21-23,11,False,0,0
4479,Nate Adkins,Den,TE,W 21-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Min,Home,67.0,11-21-23,11,False,0,1
4485,Davis Allen,LAR,TE,W 17-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sea,Home,67.0,11-21-23,11,False,0,1
4505,Sean McKeon,Dal,TE,W 33-10,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Car,Away,67.0,11-21-23,11,False,0,1
4509,Jesper Horsted,LV,TE,L 13-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mia,Away,67.0,11-21-23,11,False,0,0
4520,Ben Sims,GB,TE,W 23-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,Home,67.0,11-21-23,11,False,0,1
4537,Tyree Jackson,NYG,TE,W 31-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wsh,Away,67.0,11-21-23,11,False,0,1
4543,Rodney Williams,Pit,TE,L 10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cle,Away,67.0,11-21-23,11,False,0,0
4550,Brady Russell,Sea,TE,L 16-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,Away,67.0,11-21-23,11,False,0,0
4552,Nick Vannett,LAC,TE,L 20-23,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,Away,67.0,11-21-23,11,False,0,0
4556,Kevin Rader,Ten,TE,L 14-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jax,Away,67.0,11-21-23,11,False,0,0
4567,Blake Whiteheart,Ari,TE,L 16-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hou,Away,67.0,11-21-23,11,False,0,0
5035,Sam LaPorta,Det,TE,W 33-28,11.9,0.0,0.0,0.0,0.0,0.0,0.0,9.0,140.0,1.0,9.0,0.0,0.0,0.0,29.0,0.0,0.0,NO,Away,1.0,12-05-23,13,False,0,1
5048,Evan Engram,Jax,TE,L 31-34,11.8,0.0,0.0,0.0,0.0,0.0,0.0,9.0,82.0,1.0,9.0,0.0,0.0,0.0,23.2,0.0,0.0,Cin,Home,2.0,12-05-23,13,False,0,0
5050,Trey McBride,Ari,TE,W 24-10,11.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,89.0,1.0,9.0,0.0,0.0,0.0,22.9,0.0,0.0,Pit,Away,3.0,12-05-23,13,False,0,1
5056,Jake Ferguson,Dal,TE,W 41-35,10.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,77.0,1.0,8.0,0.0,0.0,0.0,19.7,0.0,0.0,Sea,Home,4.0,12-05-23,13,False,0,1
5074,Harrison Bryant,Cle,TE,L 19-36,1.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,49.0,1.0,5.0,0.0,0.0,0.0,15.9,0.0,0.0,LAR,Away,5.0,12-05-23,13,False,0,0
5079,Taysom Hill,NO,TE,L 28-33,9.6,0.0,0.0,0.0,13.0,59.0,1.0,2.0,15.0,0.0,2.0,0.0,0.0,0.0,15.4,0.0,2.0,Det,Home,6.0,12-05-23,13,False,0,0
5095,Travis Kelce,KC,TE,L 19-27,15.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,81.0,0.0,5.0,0.0,0.0,0.0,12.1,0.0,0.0,GB,Away,7.0,12-05-23,13,False,0,0
5102,George Kittle,SF,TE,W 42-19,13.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,68.0,0.0,6.0,0.0,0.0,0.0,10.8,0.0,0.0,Phi,Away,8.0,12-05-23,13,False,0,1
5107,Kylen Granson,Ind,TE,W 31-28,3.5,0.0,0.0,0.0,1.0,2.0,0.0,3.0,72.0,0.0,3.0,0.0,0.0,0.0,10.4,0.0,0.0,Ten,Away,9.0,12-05-23,13,False,0,1
5118,Chigoziem Okonkwo,Ten,TE,L 28-31,7.4,0.0,0.0,0.0,1.0,2.0,0.0,3.0,62.0,0.0,6.0,0.0,0.0,0.0,9.4,0.0,0.0,Ind,Home,10.5,12-05-23,13,False,0,0
5119,Brevin Jordan,Hou,TE,W 22-17,5.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,64.0,0.0,5.0,0.0,0.0,0.0,9.4,0.0,0.0,Den,Home,10.5,12-05-23,13,False,0,1
5120,Kyle Pitts,Atl,TE,W 13-8,7.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,51.0,0.0,8.0,0.0,0.0,0.0,9.1,0.0,0.0,NYJ,Away,12.0,12-05-23,13,False,0,1
5121,MyCole Pruitt,Atl,TE,W 13-8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,NYJ,Away,13.0,12-05-23,13,False,0,1
5125,Gerald Everett,LAC,TE,W 6-0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,44.0,0.0,5.0,0.0,0.0,0.0,8.4,0.0,0.0,NE,Away,14.0,12-05-23,13,False,0,1
5131,Jimmy Graham,NO,TE,L 28-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,7.6,0.0,0.0,Det,Home,15.0,12-05-23,13,False,0,0
5132,Tanner Hudson,Cin,TE,W 34-31,6.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.0,0.0,4.0,0.0,0.0,0.0,7.5,0.0,0.0,Jax,Away,16.0,12-05-23,13,False,0,1
5135,Noah Fant,Sea,TE,L 35-41,4.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43.0,0.0,4.0,0.0,0.0,0.0,7.3,0.0,0.0,Dal,Away,17.0,12-05-23,13,False,0,0
5138,Noah Gray,KC,TE,L 19-27,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,7.2,0.0,0.0,GB,Away,18.0,12-05-23,13,False,0,0
5141,Ben Sims,GB,TE,W 27-19,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.1,0.0,0.0,KC,Home,19.0,12-05-23,13,False,0,1
5142,Tucker Kraft,GB,TE,W 27-19,4.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.0,0.0,6.0,0.0,0.0,0.0,6.7,0.0,0.0,KC,Home,20.0,12-05-23,13,False,0,1
5145,Tyler Conklin,NYJ,TE,L 8-13,7.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,0.0,9.0,0.0,0.0,0.0,6.5,0.0,0.0,Atl,Home,21.0,12-05-23,13,False,0,0
5149,Pat Freiermuth,Pit,TE,L 10-24,9.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,0.0,5.0,0.0,0.0,0.0,5.9,0.0,0.0,Ari,Home,22.0,12-05-23,13,False,0,0
5154,Tyler Higbee,LAR,TE,W 36-19,6.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,4.0,0.0,0.0,0.0,5.5,0.0,0.0,Cle,Home,23.0,12-05-23,13,False,0,1
5158,Foster Moreau,NO,TE,L 28-33,1.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,0.0,2.0,0.0,0.0,0.0,4.8,0.0,0.0,Det,Home,24.0,12-05-23,13,False,0,0
5165,Julian Hill,Mia,TE,W 45-15,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,2.0,0.0,0.0,0.0,4.3,0.0,0.0,Wsh,Away,25.0,12-05-23,13,False,0,1
5175,David Njoku,Cle,TE,L 19-36,12.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,6.0,0.0,0.0,0.0,3.7,0.0,0.0,LAR,Away,26.0,12-05-23,13,False,0,0
5179,Hunter Henry,NE,TE,L 0-6,6.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,4.0,0.0,0.0,0.0,3.5,0.0,0.0,LAC,Home,27.0,12-05-23,13,False,0,0
5184,Donald Parham Jr.,LAC,TE,W 6-0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,4.0,0.0,0.0,0.0,3.2,0.0,0.0,NE,Away,28.0,12-05-23,13,False,0,1
5189,Elijah Higgins,Ari,TE,W 24-10,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,2.0,0.0,0.0,0.0,3.1,0.0,0.0,Pit,Away,29.0,12-05-23,13,False,0,1
5190,Jonnu Smith,Atl,TE,W 13-8,5.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,NYJ,Away,30.5,12-05-23,13,False,0,1
5191,Geoff Swaim,Ari,TE,W 24-10,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,Pit,Away,30.5,12-05-23,13,False,0,1
5201,Stephen Sullivan,Car,TE,L 18-21,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,2.0,0.0,0.0,0.0,2.6,0.0,0.0,TB,Away,32.5,12-05-23,13,False,0,0
5202,Josh Whyle,Ten,TE,L 28-31,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,2.0,0.0,0.0,0.0,2.6,0.0,0.0,Ind,Home,32.5,12-05-23,13,False,0,0
5207,Will Mallory,Ind,TE,W 31-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,2.4,0.0,0.0,Ten,Away,34.0,12-05-23,13,False,0,1
5210,Luke Schoonmaker,Dal,TE,W 41-35,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,2.2,0.0,0.0,Sea,Home,36.0,12-05-23,13,False,0,1
5211,Jeremy Ruckert,NYJ,TE,L 8-13,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,3.0,0.0,0.0,0.0,2.2,0.0,0.0,Atl,Home,36.0,12-05-23,13,False,0,0
5215,Mitchell Wilcox,Cin,TE,W 34-31,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,2.2,0.0,0.0,Jax,Away,36.0,12-05-23,13,False,0,1
5219,Drew Sample,Cin,TE,W 34-31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,2.1,0.0,0.0,Jax,Away,38.0,12-05-23,13,False,0,1
5220,Logan Thomas,Wsh,TE,L 15-45,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,Mia,Home,39.0,12-05-23,13,False,0,0
5229,Luke Farrell,Jax,TE,L 31-34,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,1.9,0.0,0.0,Cin,Home,40.0,12-05-23,13,False,0,0
5231,Brock Wright,Det,TE,W 33-28,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,1.8,0.0,0.0,NO,Away,41.0,12-05-23,13,False,0,1
5234,Adam Trautman,Den,TE,L 17-22,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,1.6,0.0,0.0,Hou,Away,43.0,12-05-23,13,False,0,0
5235,Jordan Akins,Cle,TE,L 19-36,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.6,0.0,0.0,LAR,Away,43.0,12-05-23,13,False,0,0
5236,Ian Thomas,Car,TE,L 18-21,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.6,0.0,0.0,TB,Away,43.0,12-05-23,13,False,0,0
5240,Eric Saubert,Hou,TE,W 22-17,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,0.0,Den,Home,45.0,12-05-23,13,False,0,1
5244,Cole Turner,Wsh,TE,L 15-45,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.2,0.0,0.0,Mia,Home,46.0,12-05-23,13,False,0,0
5279,Cade Otton,TB,TE,W 21-18,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Car,Home,66.0,12-05-23,13,False,0,1
5281,Juwan Johnson,NO,TE,L 28-33,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Det,Home,66.0,12-05-23,13,False,0,0
5293,Mike Gesicki,NE,TE,L 0-6,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,Home,66.0,12-05-23,13,False,0,0
5304,Irv Smith Jr.,Cin,TE,W 34-31,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jax,Away,66.0,12-05-23,13,False,0,1
5322,Durham Smythe,Mia,TE,W 45-15,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wsh,Away,66.0,12-05-23,13,False,0,1
5329,Connor Heyward,Pit,TE,L 10-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Ari,Home,66.0,12-05-23,13,False,0,0
5341,Darnell Washington,Pit,TE,L 10-24,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ari,Home,66.0,12-05-23,13,False,0,0
5356,Jack Stoll,Phi,TE,L 19-42,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,Home,66.0,12-05-23,13,False,0,0
5360,Will Dissly,Sea,TE,L 35-41,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Dal,Away,66.0,12-05-23,13,False,0,0
5367,Davis Allen,LAR,TE,W 36-19,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cle,Home,66.0,12-05-23,13,False,0,1
5372,C.J. Uzomah,NYJ,TE,L 8-13,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atl,Home,66.0,12-05-23,13,False,0,0
5378,Blake Bell,KC,TE,L 19-27,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,Away,66.0,12-05-23,13,False,0,0
5381,Colby Parkinson,Sea,TE,L 35-41,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dal,Away,66.0,12-05-23,13,False,0,0
5384,Mo Alie-Cox,Ind,TE,W 31-28,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ten,Away,66.0,12-05-23,13,False,0,1
5399,Albert Okwuegbunam,Phi,TE,L 19-42,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,Home,66.0,12-05-23,13,False,0,0
5402,Drew Ogletree,Ind,TE,W 31-28,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Ten,Away,66.0,12-05-23,13,False,0,1
5405,John Bates,Wsh,TE,L 15-45,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mia,Home,66.0,12-05-23,13,False,0,0
5411,Grant Calcaterra,Phi,TE,L 19-42,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,Home,66.0,12-05-23,13,False,0,0
5418,Lucas Krull,Den,TE,L 17-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Hou,Away,66.0,12-05-23,13,False,0,0
5421,Ross Dwelley,SF,TE,W 42-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phi,Away,66.0,12-05-23,13,False,0,1
5423,Pharaoh Brown,NE,TE,L 0-6,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,Home,66.0,12-05-23,13,False,0,0
5429,James Mitchell,Det,TE,W 33-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,Away,66.0,12-05-23,13,False,0,1
5434,Charlie Woerner,SF,TE,W 42-19,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phi,Away,66.0,12-05-23,13,False,0,1
5439,Stone Smartt,LAC,TE,W 6-0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,Away,66.0,12-05-23,13,False,0,1
5442,Chris Manhertz,Den,TE,L 17-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hou,Away,66.0,12-05-23,13,False,0,0
5443,Ko Kieft,TB,TE,W 21-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Car,Home,66.0,12-05-23,13,False,0,1
5444,Hunter Long,LAR,TE,W 36-19,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cle,Home,66.0,12-05-23,13,False,0,1
5456,Trevon Wesco,Ten,TE,L 28-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Ind,Home,66.0,12-05-23,13,False,0,0
5467,Payne Durham,TB,TE,W 21-18,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Car,Home,66.0,12-05-23,13,False,0,1
5499,Sean McKeon,Dal,TE,W 41-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sea,Home,66.0,12-05-23,13,False,0,1
5522,Parker Hesse,Atl,TE,W 13-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,Away,66.0,12-05-23,13,False,0,1
5526,Henry Pearson,GB,TE,W 27-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,Home,66.0,12-05-23,13,False,0,1
5528,Kevin Rader,Ten,TE,L 28-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ind,Home,66.0,12-05-23,13,False,0,0
5529,Brady Russell,Sea,TE,L 35-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dal,Away,66.0,12-05-23,13,False,0,0
5534,Tanner Conner,Mia,TE,W 45-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wsh,Away,66.0,12-05-23,13,False,0,1
5535,Rodney Williams,Pit,TE,L 10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ari,Home,66.0,12-05-23,13,False,0,0
5549,Josh Pederson,Jax,TE,L 31-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cin,Home,66.0,12-05-23,13,False,0,0
5551,Stephen Anderson,LAC,TE,W 6-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,Away,66.0,12-05-23,13,False,0,1
5552,Princeton Fant,Dal,TE,W 41-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sea,Home,66.0,12-05-23,13,False,0,1
6036,Dalton Schultz,Hou,TE,W 39-37,10.8,0.0,0.0,0.0,0.0,0.0,0.0,10.0,130.0,1.0,11.0,0.0,1.0,0.0,27.0,0.0,0.0,TB,Home,1.0,11-07-23,9,False,0,1
6041,Cole Kmet,Chi,TE,L 17-24,9.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,2.0,8.0,0.0,0.0,0.0,23.5,0.0,0.0,NO,Away,2.0,11-07-23,9,False,0,0
6042,Cade Otton,TB,TE,L 37-39,7.3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,70.0,2.0,9.0,0.0,1.0,0.0,23.0,0.0,0.0,Hou,Away,3.0,11-07-23,9,False,0,0
6046,Jake Ferguson,Dal,TE,L 23-28,8.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,91.0,1.0,10.0,0.0,0.0,0.0,22.1,0.0,0.0,Phi,Away,4.0,11-07-23,9,False,0,0
6050,Jonnu Smith,Atl,TE,L 28-31,6.9,0.0,0.0,0.0,1.0,0.0,0.0,5.0,100.0,1.0,6.0,0.0,0.0,0.0,21.0,0.0,0.0,Min,Home,5.0,11-07-23,9,False,0,0
6051,Taysom Hill,NO,TE,W 24-17,6.7,3.0,1.0,0.0,11.0,52.0,0.0,4.0,13.0,1.0,5.0,0.0,0.0,0.0,20.62,1.0,1.0,Chi,Home,6.0,11-07-23,9,False,0,1
6064,Mark Andrews,Bal,TE,W 37-3,12.2,0.0,0.0,0.0,0.0,0.0,0.0,9.0,80.0,0.0,10.0,0.0,0.0,0.0,17.0,0.0,0.0,Sea,Home,7.0,11-07-23,9,False,0,1
6068,Dalton Kincaid,Buf,TE,L 18-24,11.4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,81.0,0.0,11.0,0.0,1.0,0.0,16.1,0.0,0.0,Cin,Away,8.0,11-07-23,9,False,0,0
