,PLAYER NAME,PLAYER TEAM,PLAYER POSITION,STATUS,TOTAL,Opponent,Location,rank,DATE,Week,Free_Agent,did_not_play,Name_Encoded,Team_Encoded,Opponent_Encoded,Home/Away_Encoded,total_5_game_avg,passing_yds_5_game_avg,passing_td_5_game_avg,receiving_rec_5_game_avg,receiving_yds_5_game_avg,receiving_td_5_game_avg,rushing_car_5_game_avg,rushing_yds_5_game_avg,rushing_td_5_game_avg,season_total,season_passing_yds,season_passing_td,season_receiving_rec,season_receiving_yds,season_receiving_td,season_rushing_car,season_rushing_yds,season_rushing_td,season_total_avg,season_passing_yds_avg,season_passing_td_avg,season_receiving_rec_avg,season_receiving_yds_avg,season_receiving_td_avg,season_rushing_car_avg,season_rushing_yds_avg,season_fantasy_points_avg
785,CeeDee Lamb,Dal,WR,W 41-35,32.6,Sea,Home,4.0,12-05-23,13,False,0,28,8,28,1,26.8,0.0,0.0,8.8,109.8,0.8,1.0,10.2,0.2,340.3,0.0,0.0,116.0,1507.0,10.0,11.0,96.0,1.0,24.307142857142857,0.0,0.0,8.285714285714286,107.64285714285714,0.7142857142857143,0.7857142857142857,6.857142857142857,24.307142857142857
1074,CeeDee Lamb,Dal,WR,W 33-13,19.1,Phi,Home,11.0,12-12-23,14,False,0,28,8,25,1,25.0,0.0,0.0,7.8,85.8,1.0,1.0,10.2,0.2,359.40000000000003,0.0,0.0,122.0,1578.0,11.0,11.0,96.0,1.0,23.96,0.0,0.0,8.133333333333333,105.2,0.7333333333333333,0.7333333333333333,6.4,23.96
2220,CeeDee Lamb,Dal,WR,L 10-31,18.6,Buf,Away,16.0,12-19-23,15,False,0,28,8,3,0,20.82,0.0,0.0,7.0,66.2,0.8,1.0,8.0,0.2,378.0,0.0,0.0,129.0,1631.0,11.0,12.0,99.0,2.0,23.625,0.0,0.0,8.0625,101.9375,0.6875,0.75,6.1875,23.625
1708,CeeDee Lamb,Dal,WR,L 20-22,25.2,Mia,Away,9.0,12-26-23,16,False,0,28,8,19,0,22.560000000000002,0.0,0.0,7.0,82.2,0.8,1.2,9.4,0.2,403.2,0.0,0.0,135.0,1749.0,12.0,14.0,113.0,2.0,23.71764705882353,0.0,0.0,7.9411764705882355,102.88235294117646,0.7058823529411765,0.8235294117647058,6.647058823529412,23.71764705882353
2000,Charlie Jones,Cin,WR,L 17-25,0.0,KC,Away,137.5,01-02-24,17,False,0,29,6,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,Charlie Jones,Cin,WR,W 31-14,9.2,Cle,Home,41.0,01-09-24,18,False,0,29,6,7,1,4.6,0.0,0.0,1.5,24.5,0.0,1.0,6.5,0.0,9.2,0.0,0.0,3.0,49.0,0.0,2.0,13.0,0.0,4.6,0.0,0.0,1.5,24.5,0.0,1.0,6.5,4.6
292,Charlie Jones,Cin,WR,L 3-24,0.0,Cle,Away,135.0,09-12-23,1,False,0,29,6,7,0,3.0666666666666664,0.0,0.0,1.0,16.333333333333332,0.0,0.6666666666666666,4.333333333333333,0.0,9.2,0.0,0.0,3.0,49.0,0.0,2.0,13.0,0.0,3.0666666666666664,0.0,0.0,1.0,16.333333333333332,0.0,0.6666666666666666,4.333333333333333,3.0666666666666664
2108,Charlie Jones,Cin,WR,L 24-27,6.0,Bal,Home,73.0,09-19-23,2,False,0,29,6,2,1,3.8,0.0,0.0,0.75,12.25,0.0,0.5,3.25,0.0,15.2,0.0,0.0,3.0,49.0,0.0,2.0,13.0,0.0,3.8,0.0,0.0,0.75,12.25,0.0,0.5,3.25,3.8
430,Charlie Jones,Cin,WR,W 19-16,1.6,LAR,Home,107.0,09-26-23,3,False,0,29,6,17,1,3.3600000000000003,0.0,0.0,0.8,11.0,0.0,0.4,2.6,0.0,16.8,0.0,0.0,4.0,55.0,0.0,2.0,13.0,0.0,3.3600000000000003,0.0,0.0,0.8,11.0,0.0,0.4,2.6,3.3600000000000003
749,Charlie Jones,Cin,WR,L 20-34,0.0,Bal,Away,126.0,11-21-23,11,False,0,29,6,2,0,3.3600000000000003,0.0,0.0,0.8,11.0,0.0,0.4,2.6,0.0,16.8,0.0,0.0,4.0,55.0,0.0,2.0,13.0,0.0,2.8000000000000003,0.0,0.0,0.6666666666666666,9.166666666666666,0.0,0.3333333333333333,2.1666666666666665,2.8000000000000003
1667,Charlie Jones,Cin,WR,L 10-16,0.0,Pit,Home,149.0,11-28-23,12,False,0,29,6,26,1,1.52,0.0,0.0,0.2,1.2,0.0,0.0,0.0,0.0,16.8,0.0,0.0,4.0,55.0,0.0,2.0,13.0,0.0,2.4,0.0,0.0,0.5714285714285714,7.857142857142857,0.0,0.2857142857142857,1.8571428571428572,2.4
894,Charlie Jones,Cin,WR,W 34-31,0.0,Jax,Away,113.0,12-05-23,13,False,0,29,6,14,0,1.52,0.0,0.0,0.2,1.2,0.0,0.0,0.0,0.0,16.8,0.0,0.0,4.0,55.0,0.0,2.0,13.0,0.0,2.1,0.0,0.0,0.5,6.875,0.0,0.25,1.625,2.1
1197,Charlie Jones,Cin,WR,W 34-14,0.0,Ind,Home,134.0,12-12-23,14,False,0,29,6,13,1,0.32,0.0,0.0,0.2,1.2,0.0,0.0,0.0,0.0,16.8,0.0,0.0,4.0,55.0,0.0,2.0,13.0,0.0,1.8666666666666667,0.0,0.0,0.4444444444444444,6.111111111111111,0.0,0.2222222222222222,1.4444444444444444,1.8666666666666667
2289,Charlie Jones,Cin,WR,W 27-24,3.0,Min,Home,84.5,12-19-23,15,False,0,29,6,20,1,0.6,0.0,0.0,0.4,2.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,6.0,65.0,0.0,2.0,13.0,0.0,1.98,0.0,0.0,0.6,6.5,0.0,0.2,1.3,1.98
1820,Charlie Jones,Cin,WR,L 11-34,0.9,Pit,Away,121.0,12-26-23,16,False,0,29,6,26,0,0.78,0.0,0.0,0.6,1.8,0.0,0.0,0.0,0.0,20.7,0.0,0.0,7.0,64.0,0.0,2.0,13.0,0.0,1.8818181818181818,0.0,0.0,0.6363636363636364,5.818181818181818,0.0,0.18181818181818182,1.1818181818181819,1.8818181818181818
1979,Chase Claypool,Mia,WR,L 19-56,0.0,Bal,Away,137.5,01-02-24,17,False,0,30,19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333,Chase Claypool,Mia,WR,L 14-21,1.3,Buf,Home,113.0,01-09-24,18,False,0,30,19,3,1,0.65,0.0,0.0,0.5,1.5,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.5,1.5,0.0,0.0,0.0,0.65
273,Chase Claypool,Mia,WR,W 36-34,0.0,LAC,Away,135.0,09-12-23,1,False,0,30,19,16,0,0.43333333333333335,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.43333333333333335,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.43333333333333335
2076,Chase Claypool,Mia,WR,W 24-17,12.6,NE,Away,41.0,09-19-23,2,False,0,30,19,21,0,3.475,0.0,0.0,1.0,9.75,0.25,0.0,0.0,0.0,13.9,0.0,0.0,4.0,39.0,1.0,0.0,0.0,0.0,3.475,0.0,0.0,1.0,9.75,0.25,0.0,0.0,3.475
421,Chase Claypool,Mia,WR,W 70-20,2.5,Den,Home,98.5,09-26-23,3,False,0,30,19,9,1,3.28,0.0,0.0,1.0,10.8,0.2,0.0,0.0,0.0,16.4,0.0,0.0,5.0,54.0,1.0,0.0,0.0,0.0,3.28,0.0,0.0,1.0,10.8,0.2,0.0,0.0,3.28
2638,Chase Claypool,Mia,WR,L 17-31,0.0,Phi,Away,116.0,10-24-23,7,False,0,30,19,25,0,3.28,0.0,0.0,1.0,10.8,0.2,0.0,0.0,0.0,16.4,0.0,0.0,5.0,54.0,1.0,0.0,0.0,0.0,2.733333333333333,0.0,0.0,0.8333333333333334,9.0,0.16666666666666666,0.0,0.0,2.733333333333333
2467,Chase Claypool,Mia,WR,W 31-17,2.5,NE,Home,95.0,10-31-23,8,False,0,30,19,21,1,3.5200000000000005,0.0,0.0,1.0,13.2,0.2,0.0,0.0,0.0,18.9,0.0,0.0,6.0,69.0,1.0,0.0,0.0,0.0,2.6999999999999997,0.0,0.0,0.8571428571428571,9.857142857142858,0.14285714285714285,0.0,0.0,2.6999999999999997
1028,Chase Claypool,Mia,WR,L 14-21,0.0,KC,Away,126.5,11-07-23,9,False,0,30,19,15,0,3.5200000000000005,0.0,0.0,1.0,13.2,0.2,0.0,0.0,0.0,18.9,0.0,0.0,6.0,69.0,1.0,0.0,0.0,0.0,2.3625,0.0,0.0,0.75,8.625,0.125,0.0,0.0,2.3625
880,Chase Claypool,Mia,WR,W 45-15,0.0,Wsh,Away,113.0,12-05-23,13,False,0,30,19,31,0,1.0,0.0,0.0,0.4,6.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,6.0,69.0,1.0,0.0,0.0,0.0,2.0999999999999996,0.0,0.0,0.6666666666666666,7.666666666666667,0.1111111111111111,0.0,0.0,2.0999999999999996
1179,Chase Claypool,Mia,WR,L 27-28,0.0,Ten,Home,134.0,12-12-23,14,False,0,30,19,30,1,0.5,0.0,0.0,0.2,3.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,6.0,69.0,1.0,0.0,0.0,0.0,1.89,0.0,0.0,0.6,6.9,0.1,0.0,0.0,1.89
2292,Chase Claypool,Mia,WR,W 30-0,2.8,NYJ,Home,87.0,12-19-23,15,False,0,30,19,24,1,1.06,0.0,0.0,0.6,4.6,0.0,0.0,0.0,0.0,21.7,0.0,0.0,8.0,77.0,1.0,0.0,0.0,0.0,1.9727272727272727,0.0,0.0,0.7272727272727273,7.0,0.09090909090909091,0.0,0.0,1.9727272727272727
1827,Chase Claypool,Mia,WR,W 22-20,0.0,Dal,Home,144.5,12-26-23,16,False,0,30,19,8,1,0.5599999999999999,0.0,0.0,0.4,1.6,0.0,0.0,0.0,0.0,21.7,0.0,0.0,8.0,77.0,1.0,0.0,0.0,0.0,1.8083333333333333,0.0,0.0,0.6666666666666666,6.416666666666667,0.08333333333333333,0.0,0.0,1.8083333333333333
1699,Chris Blair,Atl,WR,W 24-15,0.0,NO,Home,149.0,11-28-23,12,False,0,31,1,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Chris Conley,SF,WR,W 27-10,0.0,Wsh,Away,137.5,01-02-24,17,False,0,32,27,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,Chris Conley,SF,WR,L 20-21,9.9,LAR,Home,39.0,01-09-24,18,False,0,32,27,17,1,4.95,0.0,0.0,1.5,34.5,0.0,0.0,0.0,0.0,9.9,0.0,0.0,3.0,69.0,0.0,0.0,0.0,0.0,4.95,0.0,0.0,1.5,34.5,0.0,0.0,0.0,4.95
482,Chris Conley,SF,WR,W 30-12,0.0,NYG,Home,141.0,09-26-23,3,False,0,32,27,23,1,3.3000000000000003,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,3.0,69.0,0.0,0.0,0.0,0.0,3.3000000000000003,0.0,0.0,1.0,23.0,0.0,0.0,0.0,3.3000000000000003
2665,Chris Conley,SF,WR,L 17-22,0.0,Min,Away,116.0,10-24-23,7,False,0,32,27,20,0,2.475,0.0,0.0,0.75,17.25,0.0,0.0,0.0,0.0,9.9,0.0,0.0,3.0,69.0,0.0,0.0,0.0,0.0,2.475,0.0,0.0,0.75,17.25,0.0,0.0,0.0,2.475
908,Chris Conley,SF,WR,W 42-19,0.0,Phi,Away,113.0,12-05-23,13,False,0,32,27,25,0,1.98,0.0,0.0,0.6,13.8,0.0,0.0,0.0,0.0,9.9,0.0,0.0,3.0,69.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.6,13.8,0.0,0.0,0.0,1.98
1213,Chris Conley,SF,WR,W 28-16,0.0,Sea,Home,134.0,12-12-23,14,False,0,32,27,28,1,1.98,0.0,0.0,0.6,13.8,0.0,0.0,0.0,0.0,9.9,0.0,0.0,3.0,69.0,0.0,0.0,0.0,0.0,1.6500000000000001,0.0,0.0,0.5,11.5,0.0,0.0,0.0,1.6500000000000001
2360,Chris Conley,SF,WR,W 45-29,0.0,Ari,Away,140.0,12-19-23,15,False,0,32,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,3.0,69.0,0.0,0.0,0.0,0.0,1.4142857142857144,0.0,0.0,0.42857142857142855,9.857142857142858,0.0,0.0,0.0,1.4142857142857144
1856,Chris Conley,SF,WR,L 19-33,0.0,Bal,Home,144.5,12-26-23,16,False,0,32,27,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,3.0,69.0,0.0,0.0,0.0,0.0,1.2375,0.0,0.0,0.375,8.625,0.0,0.0,0.0,1.2375
1883,Chris Godwin,TB,WR,L 13-23,17.1,NO,Home,16.5,01-02-24,17,False,0,33,29,22,1,17.1,0.0,0.0,3.0,81.0,1.0,0.0,0.0,0.0,17.1,0.0,0.0,3.0,81.0,1.0,0.0,0.0,0.0,17.1,0.0,0.0,3.0,81.0,1.0,0.0,0.0,17.1
1255,Chris Godwin,TB,WR,W 9-0,11.5,Car,Away,34.0,01-09-24,18,False,0,33,29,4,0,14.3,0.0,0.0,4.5,66.0,0.5,0.5,2.0,0.0,28.6,0.0,0.0,9.0,132.0,1.0,1.0,4.0,0.0,14.3,0.0,0.0,4.5,66.0,0.5,0.5,2.0,14.3
201,Chris Godwin,TB,WR,W 20-17,10.1,Min,Away,40.0,09-12-23,1,False,0,33,29,20,0,12.9,0.0,0.0,4.666666666666667,61.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,38.7,0.0,0.0,14.0,183.0,1.0,1.0,4.0,0.0,12.9,0.0,0.0,4.666666666666667,61.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,12.9
2086,Chris Godwin,TB,WR,W 27-17,10.8,Chi,Home,51.5,09-19-23,2,False,0,33,29,5,1,12.375,0.0,0.0,4.75,60.25,0.25,0.25,1.0,0.0,49.5,0.0,0.0,19.0,241.0,1.0,1.0,4.0,0.0,12.375,0.0,0.0,4.75,60.25,0.25,0.25,1.0,12.375
380,Chris Godwin,TB,WR,L 11-25,8.2,Phi,Home,57.5,09-26-23,3,False,0,33,29,25,1,11.540000000000001,0.0,0.0,4.4,54.6,0.2,0.2,0.8,0.0,57.7,0.0,0.0,22.0,273.0,1.0,1.0,4.0,0.0,11.540000000000001,0.0,0.0,4.4,54.6,0.2,0.2,0.8,11.540000000000001
9,Chris Godwin,TB,WR,W 26-9,19.4,NO,Away,10.0,10-03-23,4,False,0,33,29,22,0,12.0,0.0,0.0,5.4,61.2,0.0,0.2,0.8,0.0,77.1,0.0,0.0,30.0,387.0,1.0,1.0,4.0,0.0,12.85,0.0,0.0,5.0,64.5,0.16666666666666666,0.16666666666666666,0.6666666666666666,12.85
2699,Chris Godwin,TB,WR,L 6-20,13.7,Det,Home,28.0,10-17-23,6,False,0,33,29,10,1,12.440000000000001,0.0,0.0,5.4,66.4,0.0,0.0,0.0,0.0,90.8,0.0,0.0,36.0,464.0,1.0,1.0,4.0,0.0,12.971428571428572,0.0,0.0,5.142857142857143,66.28571428571429,0.14285714285714285,0.14285714285714285,0.5714285714285714,12.971428571428572
2563,Chris Godwin,TB,WR,L 13-16,12.6,Atl,Home,26.0,10-24-23,7,False,0,33,29,1,1,12.940000000000001,0.0,0.0,5.6,69.4,0.0,0.0,0.0,0.0,103.4,0.0,0.0,42.0,530.0,1.0,1.0,4.0,0.0,12.925,0.0,0.0,5.25,66.25,0.125,0.125,0.5,12.925
2388,Chris Godwin,TB,WR,L 18-24,17.8,Buf,Away,16.0,10-31-23,8,False,0,33,29,3,0,14.34,0.0,0.0,5.6,68.6,0.2,0.2,2.8,0.0,121.2,0.0,0.0,47.0,584.0,2.0,2.0,18.0,0.0,13.466666666666667,0.0,0.0,5.222222222222222,64.88888888888889,0.2222222222222222,0.2222222222222222,2.0,13.466666666666667
990,Chris Godwin,TB,WR,L 37-39,3.6,Hou,Away,74.5,11-07-23,9,False,0,33,29,12,0,13.419999999999998,0.0,0.0,5.4,65.4,0.2,0.2,2.8,0.0,124.8,0.0,0.0,49.0,600.0,2.0,2.0,18.0,0.0,12.48,0.0,0.0,4.9,60.0,0.2,0.2,1.8,12.48
1421,Chris Godwin,TB,WR,W 20-6,9.4,Ten,Home,37.0,11-14-23,10,False,0,33,29,30,1,11.42,0.0,0.0,4.6,53.4,0.2,0.2,2.8,0.0,134.2,0.0,0.0,53.0,654.0,2.0,2.0,18.0,0.0,12.2,0.0,0.0,4.818181818181818,59.45454545454545,0.18181818181818182,0.18181818181818182,1.6363636363636365,12.2
665,Chris Godwin,TB,WR,L 14-27,9.9,SF,Away,34.0,11-21-23,11,False,0,33,29,27,0,10.66,0.0,0.0,4.6,45.8,0.2,0.2,2.8,0.0,144.1,0.0,0.0,59.0,693.0,2.0,2.0,18.0,0.0,12.008333333333333,0.0,0.0,4.916666666666667,57.75,0.16666666666666666,0.16666666666666666,1.5,12.008333333333333
1584,Chris Godwin,TB,WR,L 20-27,7.5,Ind,Away,56.0,11-28-23,12,False,0,33,29,13,0,9.64,0.0,0.0,4.0,41.6,0.2,0.2,2.8,0.0,151.6,0.0,0.0,62.0,738.0,2.0,2.0,18.0,0.0,11.661538461538461,0.0,0.0,4.769230769230769,56.76923076923077,0.15384615384615385,0.15384615384615385,1.3846153846153846,11.661538461538461
824,Chris Godwin,TB,WR,W 21-18,7.9,Car,Home,43.0,12-05-23,13,False,0,33,29,4,1,7.659999999999999,0.0,0.0,3.0,30.8,0.0,0.2,3.8,0.2,159.5,0.0,0.0,62.0,738.0,2.0,3.0,37.0,1.0,11.392857142857142,0.0,0.0,4.428571428571429,52.714285714285715,0.14285714285714285,0.21428571428571427,2.642857142857143,11.392857142857142
1097,Chris Godwin,TB,WR,W 29-25,10.3,Atl,Away,33.5,12-12-23,14,False,0,33,29,1,0,9.0,0.0,0.0,3.6,38.2,0.0,0.2,3.8,0.2,169.8,0.0,0.0,67.0,791.0,2.0,3.0,37.0,1.0,11.32,0.0,0.0,4.466666666666667,52.733333333333334,0.13333333333333333,0.2,2.466666666666667,11.32
2208,Chris Godwin,TB,WR,W 34-20,25.5,GB,Away,4.0,12-19-23,15,False,0,33,29,11,0,12.22,0.0,0.0,4.8,58.4,0.0,0.2,3.8,0.2,195.3,0.0,0.0,77.0,946.0,2.0,3.0,37.0,1.0,12.20625,0.0,0.0,4.8125,59.125,0.125,0.1875,2.3125,12.20625
1727,Chris Godwin,TB,WR,W 30-12,13.9,Jax,Home,28.0,12-26-23,16,False,0,33,29,14,1,13.020000000000001,0.0,0.0,4.8,66.2,0.0,0.4,4.0,0.2,209.20000000000002,0.0,0.0,83.0,1024.0,2.0,4.0,38.0,1.0,12.305882352941177,0.0,0.0,4.882352941176471,60.23529411764706,0.11764705882352941,0.23529411764705882,2.235294117647059,12.305882352941177
1942,Chris Moore,Ten,WR,L 3-26,4.2,Hou,Away,74.5,01-02-24,17,False,0,34,30,12,0,4.2,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,1.0,32.0,0.0,0.0,0.0,4.2
1278,Chris Moore,Ten,WR,W 28-20,6.0,Jax,Home,56.5,01-09-24,18,False,0,34,30,14,1,5.1,0.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,4.0,62.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,2.0,31.0,0.0,0.0,0.0,5.1
296,Chris Moore,Ten,WR,L 15-16,0.0,NO,Away,135.0,09-12-23,1,False,0,34,30,22,0,3.4,0.0,0.0,1.3333333333333333,20.666666666666668,0.0,0.0,0.0,0.0,10.2,0.0,0.0,4.0,62.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,1.3333333333333333,20.666666666666668,0.0,0.0,0.0,3.4
2110,Chris Moore,Ten,WR,W 27-24,5.9,LAC,Home,74.5,09-19-23,2,False,0,34,30,16,1,4.025,0.0,0.0,1.25,27.75,0.0,0.0,0.0,0.0,16.1,0.0,0.0,5.0,111.0,0.0,0.0,0.0,0.0,4.025,0.0,0.0,1.25,27.75,0.0,0.0,0.0,4.025
396,Chris Moore,Ten,WR,L 3-27,6.1,Cle,Away,73.5,09-26-23,3,False,0,34,30,7,0,4.4399999999999995,0.0,0.0,1.4,30.4,0.0,0.0,0.0,0.0,22.2,0.0,0.0,7.0,152.0,0.0,0.0,0.0,0.0,4.4399999999999995,0.0,0.0,1.4,30.4,0.0,0.0,0.0,4.4399999999999995
67,Chris Moore,Ten,WR,W 27-3,5.4,Cin,Home,67.0,10-03-23,4,False,0,34,30,6,1,4.680000000000001,0.0,0.0,1.4,32.8,0.0,0.0,0.0,0.0,27.6,0.0,0.0,8.0,196.0,0.0,0.0,0.0,0.0,4.6000000000000005,0.0,0.0,1.3333333333333333,32.666666666666664,0.0,0.0,0.0,4.6000000000000005
607,Chris Moore,Ten,WR,L 16-23,0.0,Ind,Away,124.5,10-10-23,5,False,0,34,30,13,0,3.4800000000000004,0.0,0.0,0.8,26.8,0.0,0.0,0.0,0.0,27.6,0.0,0.0,8.0,196.0,0.0,0.0,0.0,0.0,3.942857142857143,0.0,0.0,1.1428571428571428,28.0,0.0,0.0,0.0,3.942857142857143
2765,Chris Moore,Ten,WR,L 16-24,1.6,Bal,Home,94.0,10-17-23,6,False,0,34,30,2,1,3.8,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,29.2,0.0,0.0,9.0,202.0,0.0,0.0,0.0,0.0,3.65,0.0,0.0,1.125,25.25,0.0,0.0,0.0,3.65
2508,Chris Moore,Ten,WR,W 28-23,0.0,Atl,Home,138.0,10-31-23,8,False,0,34,30,1,1,2.62,0.0,0.0,0.8,18.2,0.0,0.0,0.0,0.0,29.2,0.0,0.0,9.0,202.0,0.0,0.0,0.0,0.0,3.2444444444444445,0.0,0.0,1.0,22.444444444444443,0.0,0.0,0.0,3.2444444444444445
987,Chris Moore,Ten,WR,L 16-20,3.9,Pit,Away,70.0,11-07-23,9,False,0,34,30,26,0,2.18,0.0,0.0,0.6,15.8,0.0,0.0,0.0,0.0,33.1,0.0,0.0,10.0,231.0,0.0,0.0,0.0,0.0,3.31,0.0,0.0,1.0,23.1,0.0,0.0,0.0,3.31
1451,Chris Moore,Ten,WR,L 6-20,4.1,TB,Away,65.5,11-14-23,10,False,0,34,30,29,0,1.92,0.0,0.0,0.8,11.2,0.0,0.0,0.0,0.0,37.2,0.0,0.0,12.0,252.0,0.0,0.0,0.0,0.0,3.3818181818181823,0.0,0.0,1.0909090909090908,22.90909090909091,0.0,0.0,0.0,3.3818181818181823
666,Chris Moore,Ten,WR,L 14-34,9.7,Jax,Away,35.0,11-21-23,11,False,0,34,30,14,0,3.8599999999999994,0.0,0.0,1.0,21.0,0.0,0.2,7.6,0.0,46.9,0.0,0.0,13.0,301.0,0.0,1.0,38.0,0.0,3.908333333333333,0.0,0.0,1.0833333333333333,25.083333333333332,0.0,0.08333333333333333,3.1666666666666665,3.908333333333333
1587,Chris Moore,Ten,WR,W 17-10,7.2,Car,Home,58.5,11-28-23,12,False,0,34,30,4,1,4.9799999999999995,0.0,0.0,1.4,28.0,0.0,0.4,7.8,0.0,54.1,0.0,0.0,16.0,342.0,0.0,2.0,39.0,0.0,4.161538461538462,0.0,0.0,1.2307692307692308,26.307692307692307,0.0,0.15384615384615385,3.0,4.161538461538462
855,Chris Moore,Ten,WR,L 28-31,2.2,Ind,Home,72.5,12-05-23,13,False,0,34,30,13,1,5.42,0.0,0.0,1.6,30.4,0.0,0.4,7.8,0.0,56.3,0.0,0.0,17.0,354.0,0.0,2.0,39.0,0.0,4.021428571428571,0.0,0.0,1.2142857142857142,25.285714285714285,0.0,0.14285714285714285,2.7857142857142856,4.021428571428571
1148,Chris Moore,Ten,WR,W 28-27,3.2,Mia,Away,85.0,12-12-23,14,False,0,34,30,19,0,5.279999999999999,0.0,0.0,1.6,29.0,0.0,0.4,7.8,0.0,59.5,0.0,0.0,18.0,376.0,0.0,2.0,39.0,0.0,3.966666666666667,0.0,0.0,1.2,25.066666666666666,0.0,0.13333333333333333,2.6,3.966666666666667
2259,Chris Moore,Ten,WR,L 16-19,6.9,Hou,Home,54.5,12-19-23,15,False,0,34,30,12,1,5.84,0.0,0.0,1.8,32.6,0.0,0.4,7.8,0.0,66.4,0.0,0.0,21.0,415.0,0.0,2.0,39.0,0.0,4.15,0.0,0.0,1.3125,25.9375,0.0,0.125,2.4375,4.15
1802,Chris Moore,Ten,WR,L 17-20,1.9,Sea,Home,103.0,12-26-23,16,False,0,34,30,28,1,4.279999999999999,0.0,0.0,1.8,24.6,0.0,0.2,0.2,0.0,68.3,0.0,0.0,22.0,424.0,0.0,2.0,39.0,0.0,4.017647058823529,0.0,0.0,1.2941176470588236,24.941176470588236,0.0,0.11764705882352941,2.2941176470588234,4.017647058823529
1932,Chris Olave,NO,WR,W 23-13,5.6,TB,Away,65.5,01-02-24,17,False,0,35,22,29,0,5.6,0.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,3.0,26.0,0.0,0.0,0.0,5.6
1247,Chris Olave,NO,WR,W 48-17,14.6,Atl,Home,26.0,01-09-24,18,False,0,35,22,1,1,10.1,0.0,0.0,3.0,41.0,0.5,0.0,0.0,0.0,20.2,0.0,0.0,6.0,82.0,1.0,0.0,0.0,0.0,10.1,0.0,0.0,3.0,41.0,0.5,0.0,0.0,10.1
171,Chris Olave,NO,WR,W 16-15,19.2,Ten,Home,10.0,09-12-23,1,False,0,35,22,30,1,13.133333333333333,0.0,0.0,4.666666666666667,64.66666666666667,0.3333333333333333,0.0,0.0,0.0,39.4,0.0,0.0,14.0,194.0,1.0,0.0,0.0,0.0,13.133333333333333,0.0,0.0,4.666666666666667,64.66666666666667,0.3333333333333333,0.0,0.0,13.133333333333333
2068,Chris Olave,NO,WR,W 20-17,14.6,Car,Away,33.0,09-19-23,2,False,0,35,22,4,0,13.5,0.0,0.0,5.0,70.0,0.25,0.0,0.0,0.0,54.0,0.0,0.0,20.0,280.0,1.0,0.0,0.0,0.0,13.5,0.0,0.0,5.0,70.0,0.25,0.0,0.0,13.5
339,Chris Olave,NO,WR,L 17-18,18.4,GB,Away,16.0,09-26-23,3,False,0,35,22,11,0,14.48,0.0,0.0,5.6,76.8,0.2,0.0,0.0,0.0,72.4,0.0,0.0,28.0,384.0,1.0,0.0,0.0,0.0,14.48,0.0,0.0,5.6,76.8,0.2,0.0,0.0,14.48
